2025-09-02 16:11:52 出售人id: 155649 出售人userid: 40 出售人名字: 刘光济  购买人id: 106497  购买人userid: 28  购买人名字: 林宏硕  物品名称: 碧水青龙  物品数量: 1  交易价格: 1
2025-09-11 20:00:27 出售人id: 98305 出售人userid: 3 出售人名字: 常山造纸农  购买人id: 73729  购买人userid: 128  购买人名字: 华流才是顶流  物品名称: 风袋•精魄  物品数量: 11  交易价格: 180000
2025-09-11 20:01:46 出售人id: 139265 出售人userid: 2 出售人名字: Bright明  购买人id: 376833  购买人userid: 129  购买人名字: 镜花水月  物品名称: 天师符•精魄  物品数量: 22  交易价格: 100980
2025-09-11 20:01:49 出售人id: 217089 出售人userid: 206 出售人名字: 狮驼岭小弟  购买人id: 376833  购买人userid: 129  购买人名字: 镜花水月  物品名称: 天师符•精魄  物品数量: 1  交易价格: 108000
2025-09-11 20:01:52 出售人id: 217089 出售人userid: 206 出售人名字: 狮驼岭小弟  购买人id: 376833  购买人userid: 129  购买人名字: 镜花水月  物品名称: 天师符•精魄  物品数量: 1  交易价格: 108000
2025-09-11 21:07:12 出售人id: 1142785 出售人userid: 355 出售人名字: 澜啪哒  购买人id: 434177  购买人userid: 251  购买人名字: 泡泡茶壶  物品名称: 变异虎力大仙  物品数量: 1  交易价格: 45000000
2025-09-11 21:59:52 出售人id: 1236993 出售人userid: 380 出售人名字: 天敌啊  购买人id: 77825  购买人userid: 20  购买人名字: 华华  物品名称: 高级会心  物品数量: 1  交易价格: 450000
2025-09-11 22:10:16 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 北斗七星剑  物品数量: 1  交易价格: 1000
2025-09-11 22:16:36 出售人id: 5222401 出售人userid: 1333 出售人名字: 流氓、  购买人id: 139265  购买人userid: 2  购买人名字: Bright明  物品名称: 无量经•精华  物品数量: 1  交易价格: 90000
2025-09-11 22:16:56 出售人id: 5222401 出售人userid: 1333 出售人名字: 流氓、  购买人id: 139265  购买人userid: 2  购买人名字: Bright明  物品名称: 无量经•精华  物品数量: 1  交易价格: 90000
2025-09-11 22:17:18 出售人id: 5222401 出售人userid: 1333 出售人名字: 流氓、  购买人id: 139265  购买人userid: 2  购买人名字: Bright明  物品名称: 无量经•精华  物品数量: 1  交易价格: 90000
2025-09-11 22:17:20 出售人id: 5222401 出售人userid: 1333 出售人名字: 流氓、  购买人id: 139265  购买人userid: 2  购买人名字: Bright明  物品名称: 无量经•精华  物品数量: 7  交易价格: 90000
2025-09-11 22:18:29 出售人id: 5222401 出售人userid: 1333 出售人名字: 流氓、  购买人id: 139265  购买人userid: 2  购买人名字: Bright明  物品名称: 金甲仙衣•精华  物品数量: 1  交易价格: 90000
2025-09-11 22:18:33 出售人id: 5222401 出售人userid: 1333 出售人名字: 流氓、  购买人id: 139265  购买人userid: 2  购买人名字: Bright明  物品名称: 降魔斗篷•精华  物品数量: 1  交易价格: 90000
2025-09-11 22:18:49 出售人id: 5222401 出售人userid: 1333 出售人名字: 流氓、  购买人id: 139265  购买人userid: 2  购买人名字: Bright明  物品名称: 金甲仙衣•精华  物品数量: 1  交易价格: 90000
2025-09-11 22:18:52 出售人id: 5222401 出售人userid: 1333 出售人名字: 流氓、  购买人id: 139265  购买人userid: 2  购买人名字: Bright明  物品名称: 降魔斗篷•精华  物品数量: 1  交易价格: 90000
2025-09-11 22:18:53 出售人id: 5222401 出售人userid: 1333 出售人名字: 流氓、  购买人id: 139265  购买人userid: 2  购买人名字: Bright明  物品名称: 金甲仙衣•精华  物品数量: 8  交易价格: 90000
2025-09-11 22:19:15 出售人id: 5222401 出售人userid: 1333 出售人名字: 流氓、  购买人id: 139265  购买人userid: 2  购买人名字: Bright明  物品名称: 降魔斗篷•精华  物品数量: 1  交易价格: 90000
2025-09-11 22:19:19 出售人id: 5222401 出售人userid: 1333 出售人名字: 流氓、  购买人id: 139265  购买人userid: 2  购买人名字: Bright明  物品名称: 降魔斗篷•精华  物品数量: 9  交易价格: 90000
2025-09-11 22:19:26 出售人id: 376833 出售人userid: 129 出售人名字: 镜花水月  购买人id: 1236993  购买人userid: 380  购买人名字: 天敌啊  物品名称: 器灵•佛莲噬心  物品数量: 1  交易价格: 9000
2025-09-11 22:20:04 出售人id: 5222401 出售人userid: 1333 出售人名字: 流氓、  购买人id: 139265  购买人userid: 2  购买人名字: Bright明  物品名称: 风袋•精华  物品数量: 1  交易价格: 90000
2025-09-11 22:20:25 出售人id: 5222401 出售人userid: 1333 出售人名字: 流氓、  购买人id: 139265  购买人userid: 2  购买人名字: Bright明  物品名称: 风袋•精华  物品数量: 1  交易价格: 90000
2025-09-11 22:20:55 出售人id: 5222401 出售人userid: 1333 出售人名字: 流氓、  购买人id: 139265  购买人userid: 2  购买人名字: Bright明  物品名称: 风袋•精华  物品数量: 9  交易价格: 90000
2025-09-11 22:22:06 出售人id: 139265 出售人userid: 2 出售人名字: Bright明  购买人id: 5222401  购买人userid: 1333  购买人名字: 流氓、  物品名称: 彩果  物品数量: 1  交易价格: 4770000
2025-09-11 22:24:14 出售人id: 139265 出售人userid: 2 出售人名字: Bright明  购买人id: 3162113  购买人userid: 840  购买人名字: 流年、  物品名称: 彩果  物品数量: 1  交易价格: 1620000
2025-09-11 22:24:17 出售人id: 3162113 出售人userid: 840 出售人名字: 流年、  购买人id: 4898817  购买人userid: 1251  购买人名字: 穆萌  物品名称: 神兜兜  物品数量: 91  交易价格: 134999
2025-09-11 22:25:20 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 降魔斗篷•精华  物品数量: 1  交易价格: 1000
2025-09-11 22:25:41 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 降魔斗篷•精华  物品数量: 1  交易价格: 1000
2025-09-11 22:25:42 出售人id: 5222401 出售人userid: 1333 出售人名字: 流氓、  购买人id: 4898817  购买人userid: 1251  购买人名字: 穆萌  物品名称: 神兜兜  物品数量: 6  交易价格: 134999
2025-09-11 22:25:49 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 降魔斗篷•精华  物品数量: 13  交易价格: 999
2025-09-11 22:26:26 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 无量经•精华  物品数量: 1  交易价格: 1000
2025-09-11 22:26:47 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 无量经•精华  物品数量: 1  交易价格: 1000
2025-09-11 22:27:00 出售人id: 139265 出售人userid: 2 出售人名字: Bright明  购买人id: 3162113  购买人userid: 840  购买人名字: 流年、  物品名称: 彩果  物品数量: 1  交易价格: 10800000
2025-09-11 22:27:08 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 无量经•精华  物品数量: 1  交易价格: 1000
2025-09-11 22:27:11 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 无量经•精华  物品数量: 10  交易价格: 999
2025-09-11 22:30:47 出售人id: 434177 出售人userid: 251 出售人名字: 泡泡茶壶  购买人id: 520193  购买人userid: 25  购买人名字: 孙弘光  物品名称: 星海佩•精华  物品数量: 313  交易价格: 13500
2025-09-11 22:30:59 出售人id: 1392641 出售人userid: 422 出售人名字: 南门茗  购买人id: 520193  购买人userid: 25  购买人名字: 孙弘光  物品名称: 星海佩•精华  物品数量: 120  交易价格: 18000
2025-09-11 22:31:35 出售人id: 1392641 出售人userid: 422 出售人名字: 南门茗  购买人id: 520193  购买人userid: 25  购买人名字: 孙弘光  物品名称: 星海佩•精华  物品数量: 13  交易价格: 18000
2025-09-11 22:49:19 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 金甲仙衣•精华  物品数量: 1  交易价格: 1000
2025-09-11 22:49:37 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 金甲仙衣•精华  物品数量: 1  交易价格: 1000
2025-09-11 22:50:02 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 金甲仙衣•精华  物品数量: 1  交易价格: 1000
2025-09-11 22:50:09 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 金甲仙衣•精华  物品数量: 41  交易价格: 999
2025-09-11 22:50:50 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 风袋•精华  物品数量: 1  交易价格: 1000
2025-09-11 22:51:11 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 风袋•精华  物品数量: 1  交易价格: 1000
2025-09-11 22:51:31 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 风袋•精华  物品数量: 1  交易价格: 1000
2025-09-11 22:51:37 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 风袋•精华  物品数量: 40  交易价格: 999
2025-09-11 22:52:44 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 无量经•精华  物品数量: 1  交易价格: 1000
2025-09-11 22:53:06 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 无量经•精华  物品数量: 1  交易价格: 1000
2025-09-11 22:53:11 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 无量经•精华  物品数量: 43  交易价格: 999
2025-09-11 22:53:57 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 降魔斗篷•精华  物品数量: 1  交易价格: 1000
2025-09-11 22:54:15 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 降魔斗篷•精华  物品数量: 1  交易价格: 1000
2025-09-11 22:54:37 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 降魔斗篷•精华  物品数量: 1  交易价格: 1000
2025-09-11 22:54:41 出售人id: 1441793 出售人userid: 429 出售人名字: 后湖吴彦祖  购买人id: 1294337  购买人userid: 401  购买人名字: 酸酸  物品名称: 降魔斗篷•精华  物品数量: 3  交易价格: 1000
2025-09-11 22:55:50 出售人id: 413697 出售人userid: 184 出售人名字: 面包牛奶、  购买人id: 5292033  购买人userid: 1349  购买人名字: keke  物品名称: 巨灵神锤  物品数量: 1  交易价格: 300000
2025-09-11 22:57:01 出售人id: 5222401 出售人userid: 1333 出售人名字: 流氓、  购买人id: 3358721  购买人userid: 885  购买人名字: 降臣  物品名称: 神兜兜  物品数量: 2  交易价格: 134999
2025-09-11 23:07:13 出售人id: 1339393 出售人userid: 409 出售人名字: 东东丶  购买人id: 5292033  购买人userid: 1349  购买人名字: keke  物品名称: 龙骨甲  物品数量: 1  交易价格: 100000
2025-09-11 23:07:50 出售人id: 1339393 出售人userid: 409 出售人名字: 东东丶  购买人id: 5292033  购买人userid: 1349  购买人名字: keke  物品名称: 碧水青龙  物品数量: 1  交易价格: 100000
2025-09-11 23:08:53 出售人id: 1339393 出售人userid: 409 出售人名字: 东东丶  购买人id: 5292033  购买人userid: 1349  购买人名字: keke  物品名称: 兽王腰带  物品数量: 1  交易价格: 100000
2025-09-11 23:09:24 出售人id: 1339393 出售人userid: 409 出售人名字: 东东丶  购买人id: 5292033  购买人userid: 1349  购买人名字: keke  物品名称: 九州履  物品数量: 1  交易价格: 100000
2025-09-11 23:10:54 出售人id: 1339393 出售人userid: 409 出售人名字: 东东丶  购买人id: 5292033  购买人userid: 1349  购买人名字: keke  物品名称: 乾坤帽  物品数量: 1  交易价格: 100000
2025-09-11 23:44:29 出售人id: 3469313 出售人userid: 209 出售人名字: 黄嘉胜  购买人id: 1314817  购买人userid: 168  购买人名字: 好丫丫  物品名称: 碧水青龙  物品数量: 1  交易价格: 9000000
2025-09-11 23:48:36 出售人id: 3260417 出售人userid: 861 出售人名字: 什三  购买人id: 77825  购买人userid: 20  购买人名字: 华华  物品名称: 神兜兜  物品数量: 1  交易价格: 10
2025-09-12 00:02:43 出售人id: 5292033 出售人userid: 1349 出售人名字: keke  购买人id: 1339393  购买人userid: 409  购买人名字: 东东丶  物品名称: 鸣鸿刀•精魄  物品数量: 1  交易价格: 36000000
2025-09-12 00:04:58 出售人id: 184321 出售人userid: 95 出售人名字: 星河入深渊い  购买人id: 1392641  购买人userid: 422  购买人名字: 南门茗  物品名称: 神兜兜  物品数量: 100  交易价格: 134998
2025-09-12 00:05:49 出售人id: 184321 出售人userid: 95 出售人名字: 星河入深渊い  购买人id: 1392641  购买人userid: 422  购买人名字: 南门茗  物品名称: 神兜兜  物品数量: 27  交易价格: 134998
2025-09-12 00:08:42 出售人id: 888833 出售人userid: 321 出售人名字: 久留  购买人id: 1282049  购买人userid: 395  购买人名字: 甜甜  物品名称: 变异菱心仙子  物品数量: 1  交易价格: 80000
2025-09-12 00:09:25 出售人id: 1392641 出售人userid: 422 出售人名字: 南门茗  购买人id: 5292033  购买人userid: 1349  购买人名字: keke  物品名称: 火灵兽  物品数量: 1  交易价格: 31500000
