"阶段ID","技能描述（策划）","阶段类型","执行方式","播放延时","动作类型","动作最长时间","移动类型","同步保护","目的x","目的y","残影对象编号","残影对象透明度","移动时间","特效类型","特效位置类型","有痕迹","有方向","特效名","特效图层","音效","结果类型","执行结果最长时间","结果受击复位时间","瞬移类型","瞬移时间","保留","瞬移最长时间","多结果标示"
"20802604","焚焰-受击结算","4","1","1150","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1500","200","0","0","0","0","1"
"20802605","焚焰-受击结算","4","1","1150","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1500","200","0","0","0","0","1"
"16500100","宠物当头一棍-施法动作","0","0","0","9","600","0","0","0","0","0","188","0","0","0","0","0","","0","","","0","","","","","","1"
"16500101","宠物当头一棍-透明化模型","6","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16500102","宠物当头一棍-移动","1","0","0","0","0","0","1","0","2","1","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16500103","宠物当头一棍-攻击动作","0","1","0","8","1100","0","0","0","2","1","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16500104","宠物当头一棍-受击特效上","2","1","0","0","0","0","0","0","0","1","255","0","0","5","0","1","geffect/skill/acc10-hg/Cc.dangtouyibang_","1","HGS-dtyb","0","0","200","0","0","0","0","1"
"16500105","宠物当头一棍-受击特效下","2","1","500","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc10-hg/Cc.shouji","1","","0","0","200","0","0","0","0","1"
"16500106","宠物当头一棍-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"16500107","宠物当头一棍-残影消失","1","0","0","0","0","3","2","0","0","1","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16500888","宠物如意金箍棒-被动-自身","2","1","200","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/acc10-hg/Cc.bdsf_","0","","0","0","200","0","0","0","0","1"
"16500889","宠物如意金箍棒-被动-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","10","0","0","0","0","1"
"16500800","宠物如意金箍棒-被动-攻击动作","0","1","200","8","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16500801","宠物如意金箍棒-被动-施法特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/acc10-hg/Cc.bdgj_","0","HGS-dtybbd","0","0","200","0","0","0","0","1"
"16500802","宠物如意金箍棒-被动-受击","2","1","0","0","0","0","0","0","0","0","188","0","0","5","0","1","","0","","0","0","200","0","0","0","0","1"
"16500803","宠物如意金箍棒-被动-受击结算","4","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"20733306","变形术-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"20733307","变形术-施法特效上","2","1","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","mt3-fs-bianxingshu-sf","0","0","200","0","0","0","0","1"
"20733310","变形术-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/xmh/JJ.ljyj","0","","0","0","200","0","0","0","0","1"
"20733311","变形术-结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1000","200","0","0","0","0","1"
"15333200","奥术冲击-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"15333201","奥术冲击-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","mt3-fs-aoshuchongji-sf","0","0","200","0","0","0","0","1"
"15333202","奥术冲击-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/xmh/fyzs","0","mt3-fs-aoshuchongji-sj","0","0","200","0","0","0","0","1"
"15333203","奥术冲击-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1500","200","0","0","0","0","1"
"42333300","普渡众生1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"42333301","普渡众生1-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"42333302","普渡众生1-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/xmh/lyz","0","PT-pdzs","0","0","200","0","0","0","0","1"
"42333303","普渡众生1-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"42333304","普渡众生2-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/xmh/lyzbuff","0","","0","0","200","0","0","0","0","1"
"42333305","普渡众生2-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"42344400","普渡众生1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"42344401","普渡众生1-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"42344402","普渡众生1-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/xmh/sfz","0","PT-pdzs","0","0","200","0","0","0","0","1"
"42344403","普渡众生1-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"42344404","普渡众生2-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/xmh/sfzbuff","0","","0","0","200","0","0","0","0","1"
"42344405","普渡众生2-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1300","200","0","0","0","0","1"
"15555300","变形术-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"15555301","变形术-施法特效上","2","1","0","0","0","0","0","0","0","0","188","0","0","0","0","0","geffect/skill/mt3_fs_4/mt3_fs_4_shifa_shang","0","mt3-fs-bianxingshu-sf","0","0","200","0","0","0","0","1"
"15555302","变形术-施法特效下","2","1","0","0","0","0","0","0","0","0","188","0","0","0","0","0","geffect/skill/mt3_fs_4/mt3_fs_4_shifa_xia","-2","","0","0","200","0","0","0","0","1"
"15555303","变形术-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_fs_4/mt3_fs_4_mingzhong","0","mt3-fs-bianxingshu-sj","0","0","200","0","0","0","0","1"
"15555304","变形术-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","","0","","0","0","200","0","0","0","0","1"
"15555305","变形术-结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1000","200","0","0","0","0","1"
"20733700","扶摇万里-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"20733701","扶摇万里-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","4","0","0","geffect/skill/xumihai/fuyaowanli","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"20733702","扶摇万里-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/xumihai/fuyaowanli","0","mt3-cw-liehuo-sj","0","0","200","0","0","0","0","1"
"20733703","扶摇万里-受击结算","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1200","200","0","0","0","0","1"
"33336084","冰剑-施法动作","0","1","0","9","3400","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"33336085","冰剑-施法特效上","2","1","700","0","0","0","0","0","0","0","188","0","0","4","0","0","geffect/skill/shihua/shihuajineng","0","","0","0","200","0","0","0","0","1"
"33336086","冰剑-受击特效","2","1","700","0","0","0","0","0","0","0","188","0","0","4","0","0","geffect/skill/shihua/shihuajineng","-2","","0","0","200","0","0","0","0","1"
"33336087","冰剑-受击特效","2","1","1000","0","0","0","0","0","0","0","188","0","0","5","0","0","","0","","0","0","200","0","0","0","0","1"
"33336088","冰剑-受击结算","4","1","1700","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1900","200","0","0","0","0","1"
"33336089","冰剑-施法动作","0","1","0","9","3400","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"33336090","冰剑-施法特效上","2","1","700","0","0","0","0","0","0","0","188","0","0","4","0","0","geffect/skill/shihua/shihuajineng1","0","","0","0","200","0","0","0","0","1"
"33336091","冰剑-受击特效","2","1","700","0","0","0","0","0","0","0","188","0","0","4","0","0","geffect/skill/shihua/shihuajineng1","-2","","0","0","200","0","0","0","0","1"
"33336092","冰剑-受击特效","2","1","1000","0","0","0","0","0","0","0","188","0","0","5","0","0","","0","","0","0","200","0","0","0","0","1"
"33336093","冰剑-受击结算","4","1","1700","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1900","200","0","0","0","0","1"
"40900901","业火-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"40900902","法力燃烧1-攻击特效","2","1","1500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","liumaishenjian","0","0","200","0","0","0","0","1"
"40900903","法力燃烧1-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","2","0","0","geffect/skill/wdd/wd8","0","","0","0","200","0","0","0","0","1"
"40900904","法力燃烧1-受击结算","4","1","1500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1500","200","0","0","0","0","1"
"40901000","醉拳-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"40901001","醉拳-攻击动作","0","1","1500","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"40901002","醉拳-受击特效","2","1","600","0","0","0","0","0","0","0","188","0","0","2","0","0","geffect/skill/wdd/wd7","0","feilongzaitian","0","0","200","0","0","0","0","1"
"40901003","醉拳-结算","4","1","1500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1500","200","0","0","0","0","1"
"40901004","醉拳-返回","1","0","0","0","0","2","2","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000300","毁灭打击1-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000301","毁灭打击1-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000302","毁灭打击1-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_zs_4/mt3_zs_4_","1","mt3-zs-huimiedaji-sj","0","0","200","0","0","0","0","1"
"21000303","毁灭打击1-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"21000304","毁灭打击1-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000310","毁灭打击2-保护者移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000311","毁灭打击2-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000312","毁灭打击2-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_zs_4/mt3_zs_4_","1","mt3-zs-huimiedaji-sj","0","0","200","0","0","0","0","1"
"21000313","毁灭打击2-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"21000314","毁灭打击2-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000320","毁灭打击3-保护者移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000321","毁灭打击3","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000322","毁灭打击3-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_zs_4/mt3_zs_4_","1","mt3-zs-huimiedaji-sj","0","0","200","0","0","0","0","1"
"21000323","毁灭打击3-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"21000324","毁灭打击3-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000340","毁灭打击4-保护者移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000341","毁灭打击4-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000342","毁灭打击4-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_zs_4/mt3_zs_4_","1","mt3-zs-huimiedaji-sj","0","0","200","0","0","0","0","1"
"21000343","毁灭打击4-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"21000344","毁灭打击4-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000330","毁灭打击5-返回","1","0","0","0","0","2","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"21000331","毁灭打击5-休息结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","50","200","0","0","0","0","1"
"18427300","红尘蝶恋（法）1-施法动作","0","1","0","9","500","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"18427301","红尘蝶恋1-受击特效上","2","1","50","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_ari/mt3_flzt","0","mt3-ms-shenshengjiushu-sj","0","0","200","0","0","0","0","1"
"18427302","红尘蝶恋1-受击特效下","2","1","50","0","0","0","0","0","0","0","188","0","0","5","0","0","","-2","","0","0","200","0","0","0","0","1"
"18427303","红尘蝶恋1-受击结算","4","1","100","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","50","200","0","0","0","0","1"
"18426801","法术吸血1-受击特效","2","1","0","0","0","0","0","0","0","0","127","0","0","5","0","0","geffect/skill/mt3_ss_4/mt3_ss_4__huifu","0","mt3-ss-shengminghongxi-sj2","0","0","200","0","0","0","0","1"
"18426802","法术吸血1-加血结算","4","1","0","0","0","0","0","0","0","0","127","0","0","0","0","0","","0","","0","1200","200","0","0","0","0","1"
"13001400","加血-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13001401","加血-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","2","0","0","","0","","0","0","200","0","0","0","0","1"
"13001402","加血-受击特效","2","0","0","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_susheng/mt_susheng_xia","0","","0","0","200","0","0","0","0","1"
"13001403","加血-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"13001404","野兽or魔兽-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13001405","野兽or魔兽-施法特效","2","1","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13001406","野兽or魔兽-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc-teji/Cc.shsp","1","TJ-yszl","0","0","200","0","0","0","0","1"
"13001407","野兽or魔兽-受击结算","4","1","1400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1600","200","0","0","0","0","1"
