ID,提示对话框类型,提示内容,备注
201062,"4,15","<T t=""缺少"" c=""fffff2df"" f=""simhei-13""></T><T t=""$parameter1$"" c=""FF33FF00"" f=""simhei-13""></T><T t=""，无法重铸"" c=""fffff2df"" f=""simhei-13""></T>",重铸无级别
201063,"4,15","<T t=""重铸成功"" c=""fffff2df"" f=""simhei-13""></T><T t=""$parameter1$"" c=""FF33FF00"" f=""simhei-13""></T><T t=""。"" c=""fffff2df"" f=""simhei-13""></T>",重铸无级别
201064,1,只能穿戴4个星印,
201065,1,珍兽只能跟变异合成,
201066,1,神兽不能进行合成,
201067,1,"<T t=""别瞎鸡儿乱点！"" c=""fffff2df"" f=""simhei-13""></T><E e=""173""></E>",
201068,1,同个珍兽只能提升9次,
201069,1,回收物品成功,
201070,1,回收物品失败,
201071,1,检测到您身上有穿戴的装备，坐骑，或者有组队。不符合条件，下装备坐骑，退队伍,
201072,1,"<T t=""今日年兽驱赶任务已经做完。"" c=""FFFFF2DF"" f=""simhei-13""></T>",
201073,5,少侠已经完成1轮年兽驱赶任务了，是否继续？,抓鬼完成1轮提示
126000,1,下面是新做的一些提示用,
126001,1,"<T t=""当前方向无法预览攻击动作哦~"" c=""FFFFF2DF"" f=""simhei-12""></T>",
126002,1,"<T t=""当前方向无法预览施法动作哦~"" c=""FFFFF2DF"" f=""simhei-12""></T>",
126003,1,"<T t=""当前宠物已跟随~"" c=""FFFFF2DF"" f=""simhei-12""></T>",宠物展示
126004,1,"<T t=""当前宠物已收回~"" c=""FFFFF2DF"" f=""simhei-12""></T>",宠物展示
126005,1,"<T t=""只有神兽才可以进阶哦~"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""151""></E>",宠物展示
126006,1,"<T t=""神兽无法染色哦~"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""117""></E>",宠物展示
126007,1,"<T t=""只有珍兽才可以幻化呢~"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""181""></E>",宠物展示
201080,"1,-15","<T t=""购买成功"" c=""ff00ff00""></T>",强化提示
201081,"1,-15","<T t=""材料不足"" c=""ff00ff00""></T>",强化提示
201082,"1,-15","<T t=""更换成功"" c=""ffff0000""></T>",强化提示
201083,"1,-15","<T t=""已经拥有,不能重复购买"" c=""ffff0000""></T>",强化提示
201084,"1,-15",确定要遗忘这个内丹吗？需要消耗1000金币。,内丹
201085,"1,-15",内丹已不存在,内丹
201086,"1,-15",没有找到内丹物品,内丹
201087,"1,-15",暂未开放,内丹
201088,"1,-15",您选择的不是专属内丹，无法使用到专属内丹槽位上,内丹
201089,"1,-15",您选择的不是高级内丹，无法使用到高级内丹槽位上,内丹
201090,"1,-15",您选择的不是普通内丹，无法使用到普通内丹槽位上,内丹
198201,1,帐号不能为空,
198202,1,确认密码不能为空,
198203,1,邀请码不能为空,
198204,1,验证码不能为空,
202000,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜天罡六星获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
202001,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜天罡七星获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
202002,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜天罡八星获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
202003,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜三界群雄会获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
202004,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜珍兽争霸获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
201028,"1,-15","<T t=""只可选择一种挂机！"" c=""ff00ff00""></T>",强化提示
201029,"1,-15","<T t=""请选择右侧一种挂机！"" c=""ff00ff00""></T>",强化提示
201030,"1,-15","<T t=""这个地图没有你选择的怪物类型！"" c=""ff00ff00""></T>",强化提示
201031,"1,-15","<T t=""你没有权限使用,请购买后使用！"" c=""ff00ff00""></T>",强化提示
201032,"1,-15","<T t=""你不是队长，无法使用自动挂机！"" c=""ff00ff00""></T>",强化提示
201034,"1,-15","<T t=""挂机已开启"" c=""ff00ff00""></T>",强化提示
201035,"1,-15","<T t=""挂机已关闭"" c=""ffff0000""></T>",强化提示
201036,"1,-15","<T t=""挂机配置错误"" c=""ff00ff00""></T>",
201037,"1,-15","<T t=""所选怪物次数已经全部击杀满了，请重现选择怪物"" c=""ffff0000""></T>",
201038,"1,-15","<T t='你已完成击杀该怪物' c='FFff46f0'></T><T t='$parameter1$' c='ff00ff00'></T><T t='次，剩余次数为' c='FFff46f0'></T><T t='$parameter3$' c='ff00ff00'></T><T t='次，该怪物总奖励次数为' c='FFff46f0'></T><T t='$parameter2$' c='ff00ff00'></T><T t='次！' c='FFff46f0'></T><E e=""114""></E>",
202101,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""勇猛无比，与十二元辰交手时获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
202102,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""在与四方星官切磋时，表现优异获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
202103,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""在与九曜星君切磋时，表现优异获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
202104,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜福利怪获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
202105,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜八十一难获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
202106,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""在九幽地宫勇猛击杀鬼物，意外获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""144""></E>",
202107,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜珍兽争霸获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
201094,1,$parameter1$,
200185,1,该物品不能合成,
200186,1,该物品不能合成,
199000,1,乾元丹已满,
199001,1,乾坤丹已满,
199002,1,乾元丹还没有炼化满，不可炼化乾坤丹,
199003,1,请按顺序激活经脉。,
199004,1,该方案未启用,
199005,1,激活成功,
199006,1,乾坤丹不足,
199007,1,乾元丹不足,
199008,1,该位置没有星辰宝石无法替换,
125409,1,"<T t=""今日"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""九幽地宫"" c=""FF33FF00"" f=""simhei-12""></T><T t=""次数已满。"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""156""></E>",
203001,1,"<T t=""梦幻碎片"" c=""ff58ff68"" f=""simhei-13""></T><T t=""不足，待收集齐数量要求后，再来兑换吧！"" c=""FFFFF2DF"" f=""simhei-13""></T>",
198205,1,开启统御功能成功,
198206,1,已经为你取下纹饰,
198207,1,成功统御召唤兽,
198208,1,取消统御召唤兽,
198209,1,该召唤兽已经统御无法重复统御,
198210,1,请先取下召唤兽装备，否则无法合成,
198211,1,统御宠物无法合成，请先取消统御,
198212,1,统御宠物无法存入仓库，请先取消统御,
199009,1,坐骑已满，不需要抽取了哦,
198185,1,你的队伍人员不匹配，如已挑战过，请组织原班人马,
198186,1,挑战资格已满，请下次参与,
198187,1,选拔阶段已结束，今天是挑战阶段,
198188,1,你没有挑战资格！,
198189,1,挑战阶段已结束，今天是选拔阶段,
198190,1,你已经获得挑战资格，请勿重复挑战,
198191,1,最少需要一个人组队!,
500012,1,你身上没有可升级道具，或者材料不足，请检查包袱！,
500013,1,恭喜少侠进阶完成，请少侠打开包袱查看结果！,
203002,1,当前宠物穿戴装备不能打书,
203003,1,更换符文必须取消当前统御的宠物,
203004,1,统御中宠物不能合宠,
201041,"4,15","<T t=""蚩尤战神，在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""FF0caf08""></T><T t=""蚩尤战神降临人间，请少侠速速挑战。"" c=""fffff2df""></T>",
201042,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜蚩尤获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
201043,"4,15","<T t=""自在天魔苏醒，在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""FF0caf08""></T><T t=""自在天魔苏醒，请少侠前往阻止自在天魔霍乱人间。"" c=""fffff2df""></T>",
201044,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""恭喜拥有绝世战力的少侠，战胜自在天魔拯救苍生获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
201045,1,"<T t=""今日"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""蚩尤"" c=""FF33FF00"" f=""simhei-12""></T><T t=""次数已满。"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""156""></E>",
201046,1,"<T t=""今日"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""自在天魔"" c=""FF33FF00"" f=""simhei-12""></T><T t=""次数已满。"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""156""></E>",
203005,"4,15","<T t=""雪境界探秘"" c=""fffff2df""></T><T t=""$parameter1$"" c=""FF0caf08""></T><T t=""雪境界小妖在雪境界闹事，请少侠速速击杀。"" c=""fffff2df""></T>",
203006,"4,15","<T t=""圣境探秘"" c=""fffff2df""></T><T t=""$parameter1$"" c=""FF0caf08""></T><T t=""圣境小妖在圣境闹事，请少侠速速击杀。"" c=""fffff2df""></T>",
203007,"4,15","<T t=""三仙界探秘"" c=""fffff2df""></T><T t=""$parameter1$"" c=""FF0caf08""></T><T t=""三仙界小妖在三仙界闹事，请少侠速速击杀。"" c=""fffff2df""></T>",
203008,"4,15","<T t=""雪境探秘"" c=""fffff2df""></T><T t=""$parameter1$"" c=""FF0caf08""></T><T t=""雪境小妖在雪境闹事，请少侠速速击杀。"" c=""fffff2df""></T>",
203009,"4,15","<T t=""炼魔狱探秘"" c=""fffff2df""></T><T t=""$parameter1$"" c=""FF0caf08""></T><T t=""炼魔狱小妖在炼魔狱闹事，请少侠速速击杀。"" c=""fffff2df""></T>",
203010,"4,15","<T t=""天女池探秘"" c=""fffff2df""></T><T t=""$parameter1$"" c=""FF0caf08""></T><T t=""天女池小妖在天女池闹事，请少侠速速击杀。"" c=""fffff2df""></T>",
203011,"4,15","<T t=""祈福台探秘"" c=""fffff2df""></T><T t=""$parameter1$"" c=""FF0caf08""></T><T t=""祈福台小妖在祈福台闹事，请少侠速速击杀。"" c=""fffff2df""></T>",
203012,"4,15","<T t=""昆仑界探秘"" c=""fffff2df""></T><T t=""$parameter1$"" c=""FF0caf08""></T><T t=""昆仑界小妖在昆仑界闹事，请少侠速速击杀。"" c=""fffff2df""></T>",
203013,"4,15","<T t=""须弥界探秘"" c=""fffff2df""></T><T t=""$parameter1$"" c=""FF0caf08""></T><T t=""须弥界小妖在须弥界闹事，请少侠速速击杀。"" c=""fffff2df""></T>",
203014,"4,15","<T t=""战魂界探秘"" c=""fffff2df""></T><T t=""$parameter1$"" c=""FF0caf08""></T><T t=""战魂界小妖在战魂界闹事，请少侠速速击杀。"" c=""fffff2df""></T>",
203015,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜雪境界小妖获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
203016,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜圣境小妖获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
203017,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜三仙界小妖获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
203018,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜雪境小妖获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
203019,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜炼魔狱小妖获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
203020,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜天女池小妖获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
203021,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜祈福台小妖获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
203022,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜昆仑界小妖获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
203023,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜须弥界小妖获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
203024,"4,15","<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜战魂界小妖获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
203025,1,"<T t=""今日"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""雪境界小妖"" c=""FF33FF00"" f=""simhei-12""></T><T t=""次数已满。"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""156""></E>",
203026,1,"<T t=""今日"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""圣境小妖"" c=""FF33FF00"" f=""simhei-12""></T><T t=""次数已满。"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""156""></E>",
203027,1,"<T t=""今日"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""三仙界小妖"" c=""FF33FF00"" f=""simhei-12""></T><T t=""次数已满。"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""156""></E>",
203028,1,"<T t=""今日"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""雪境小妖"" c=""FF33FF00"" f=""simhei-12""></T><T t=""次数已满。"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""156""></E>",
203029,1,"<T t=""今日"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""炼魔狱小妖"" c=""FF33FF00"" f=""simhei-12""></T><T t=""次数已满。"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""156""></E>",
203030,1,"<T t=""今日"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""天女池小妖"" c=""FF33FF00"" f=""simhei-12""></T><T t=""次数已满。"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""156""></E>",
203031,1,"<T t=""今日"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""祈福台小妖"" c=""FF33FF00"" f=""simhei-12""></T><T t=""次数已满。"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""156""></E>",
203032,1,"<T t=""今日"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""昆仑界小妖"" c=""FF33FF00"" f=""simhei-12""></T><T t=""次数已满。"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""156""></E>",
203033,1,"<T t=""今日"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""须弥界小妖"" c=""FF33FF00"" f=""simhei-12""></T><T t=""次数已满。"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""156""></E>",
203034,1,"<T t=""今日"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""战魂界小妖"" c=""FF33FF00"" f=""simhei-12""></T><T t=""次数已满。"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""156""></E>",
203035,1,你身上没有可进阶道具！,
203036,1,恭喜少侠进阶完成，请少侠打开包袱查看结果！,
203037,1,你身上没有可升星道具！,
203038,1,恭喜少侠操作完成，请少侠打开包袱查看结果！,
203039,1,恭喜少侠兑换成功,
203040,1,材料不足：请打开背包查看是否缺失材料,
198171,"4,15","<T t=""新年到，在"" c=""fffff2df""></T><T t=""$parameter1$"" c=""FF0caf08""></T><T t=""遭到了年兽的骚扰，请少侠速速御敌。"" c=""fffff2df""></T>",
198170,1,"<T t="""" c=""ff261407""></T><T t=""$parameter1$"" c=""ff00c6ff""></T><T t=""武艺高强，战胜年兽获得"" c=""fffff2df""></T><T t=""$parameter2$"" c=""fffff2df""></T><T t=""$parameter3$"" c=""fffff2df""></T><T t=""$parameter4$"" c=""FF0caf08""></T><E e=""148""></E>",
204000,"4,15","<T t=""★虎符战将★"" c=""ffff0000""></T><T t=""即将在"" c=""ff261407""></T><T t=""$parameter1$"" c=""ffffff00""></T>，<T t=""刷新。击败后有非常丰厚的奖励！！！"" c=""ff261407""></T>",虎符战将
204001,"4,15","<T t=""★巨力神将★"" c=""ffff0000""></T><T t=""即将在"" c=""ff261407""></T><T t=""$parameter1$"" c=""ffffff00""></T>，<T t=""刷新。击败后有非常丰厚的奖励！！！"" c=""ff261407""></T>",巨力神将
204002,"4,15","<T t=""★降龙尊者★"" c=""ffff0000""></T><T t=""即将在"" c=""ff261407""></T><T t=""$parameter1$"" c=""ffffff00""></T>，<T t=""刷新。击败后有非常丰厚的奖励！！！"" c=""ff261407""></T>",降龙尊者
204003,"4,15","<T t=""★伏虎尊者★"" c=""ffff0000""></T><T t=""即将在"" c=""ff261407""></T><T t=""$parameter1$"" c=""ffffff00""></T>，<T t=""刷新。击败后有非常丰厚的奖励！！！"" c=""ff261407""></T>",伏虎尊者
204004,"4,15","<T t=""★释迦摩尼★"" c=""ffff0000""></T><T t=""即将在"" c=""ff261407""></T><T t=""$parameter1$"" c=""ffffff00""></T>，<T t=""刷新。击败后有非常丰厚的奖励！！！"" c=""ff261407""></T>",释迦摩尼
204005,"4,15","<T t=""★摩诃迦叶★"" c=""ffff0000""></T><T t=""即将在"" c=""ff261407""></T><T t=""$parameter1$"" c=""ffffff00""></T>，<T t=""刷新。击败后有非常丰厚的奖励！！！"" c=""ff261407""></T>",摩诃迦叶
204006,"4,15","<T t=""★青狮魔王★"" c=""ffff0000""></T><T t=""即将在"" c=""ff261407""></T><T t=""$parameter1$"" c=""ffffff00""></T>，<T t=""刷新。击败后有非常丰厚的奖励！！！"" c=""ff261407""></T>",青狮魔王
204007,"4,15","<T t=""★白象魔王★"" c=""ffff0000""></T><T t=""即将在"" c=""ff261407""></T><T t=""$parameter1$"" c=""ffffff00""></T>，<T t=""刷新。击败后有非常丰厚的奖励！！！"" c=""ff261407""></T>",白象魔王
