ID,备注,战斗AI类型,底图,背景音乐,战斗录像类型,战斗等级,战场环境,战场AI,奖励ID,战斗胜利判定,战斗失败不掉耐久,助战,怪物数量,站位配置ID,点1,点2,点3,点4,点5,点6,点7,点8,点9,点10,点11,点12,点13,点14,点15,点16,点17,点18,点19,点20,点21,点22,点23,点24,点25,点26,点27,点28,站位随机,pve自动取消战斗,死亡提醒显示,
3958,驯兽高手2星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39286@7;39287@7;39288@7;39289@7;39290@8;39291@8;39292@8;39293@8;39294@8;39295@8;39296@8;39297@8;39298@8,39286@7;39287@7;39288@7;39289@7;39290@8;39291@8;39292@8;39293@8;39294@8;39295@8;39296@8;39297@8;39298@8,39286@7;39287@7;39288@7;39289@7;39290@8;39291@8;39292@8;39293@8;39294@8;39295@8;39296@8;39297@8;39298@8,39286@7;39287@7;39288@7;39289@7;39290@8;39291@8;39292@8;39293@8;39294@8;39295@8;39296@8;39297@8;39298@8,39286@7;39287@7;39288@7;39289@7;39290@8;39291@8;39292@8;39293@8;39294@8;39295@8;39296@8;39297@8;39298@8,39286@7;39287@7;39288@7;39289@7;39290@8;39291@8;39292@8;39293@8;39294@8;39295@8;39296@8;39297@8;39298@8,39286@7;39287@7;39288@7;39289@7;39290@8;39291@8;39292@8;39293@8;39294@8;39295@8;39296@8;39297@8;39298@8,39286@7;39287@7;39288@7;39289@7;39290@8;39291@8;39292@8;39293@8;39294@8;39295@8;39296@8;39297@8;39298@8,39286@7;39287@7;39288@7;39289@7;39290@8;39291@8;39292@8;39293@8;39294@8;39295@8;39296@8;39297@8;39298@8,39286@7;39287@7;39288@7;39289@7;39290@8;39291@8;39292@8;39293@8;39294@8;39295@8;39296@8;39297@8;39298@8,39286@7;39287@7;39288@7;39289@7;39290@8;39291@8;39292@8;39293@8;39294@8;39295@8;39296@8;39297@8;39298@8,39286@7;39287@7;39288@7;39289@7;39290@8;39291@8;39292@8;39293@8;39294@8;39295@8;39296@8;39297@8;39298@8,39286@7;39287@7;39288@7;39289@7;39290@8;39291@8;39292@8;39293@8;39294@8;39295@8;39296@8;39297@8;39298@8,39286@7;39287@7;39288@7;39289@7;39290@8;39291@8;39292@8;39293@8;39294@8;39295@8;39296@8;39297@8;39298@8,16;17;18;19;20;21;22;23;24,,1,
3959,驯兽高手3星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39299@7;39300@7;39301@7;39302@7;39303@8;39304@8;39305@8;39306@8;39307@8;39308@8;39309@8;39310@8;39311@8,39299@7;39300@7;39301@7;39302@7;39303@8;39304@8;39305@8;39306@8;39307@8;39308@8;39309@8;39310@8;39311@8,39299@7;39300@7;39301@7;39302@7;39303@8;39304@8;39305@8;39306@8;39307@8;39308@8;39309@8;39310@8;39311@8,39299@7;39300@7;39301@7;39302@7;39303@8;39304@8;39305@8;39306@8;39307@8;39308@8;39309@8;39310@8;39311@8,39299@7;39300@7;39301@7;39302@7;39303@8;39304@8;39305@8;39306@8;39307@8;39308@8;39309@8;39310@8;39311@8,39299@7;39300@7;39301@7;39302@7;39303@8;39304@8;39305@8;39306@8;39307@8;39308@8;39309@8;39310@8;39311@8,39299@7;39300@7;39301@7;39302@7;39303@8;39304@8;39305@8;39306@8;39307@8;39308@8;39309@8;39310@8;39311@8,39299@7;39300@7;39301@7;39302@7;39303@8;39304@8;39305@8;39306@8;39307@8;39308@8;39309@8;39310@8;39311@8,39299@7;39300@7;39301@7;39302@7;39303@8;39304@8;39305@8;39306@8;39307@8;39308@8;39309@8;39310@8;39311@8,39299@7;39300@7;39301@7;39302@7;39303@8;39304@8;39305@8;39306@8;39307@8;39308@8;39309@8;39310@8;39311@8,39299@7;39300@7;39301@7;39302@7;39303@8;39304@8;39305@8;39306@8;39307@8;39308@8;39309@8;39310@8;39311@8,39299@7;39300@7;39301@7;39302@7;39303@8;39304@8;39305@8;39306@8;39307@8;39308@8;39309@8;39310@8;39311@8,39299@7;39300@7;39301@7;39302@7;39303@8;39304@8;39305@8;39306@8;39307@8;39308@8;39309@8;39310@8;39311@8,39299@7;39300@7;39301@7;39302@7;39303@8;39304@8;39305@8;39306@8;39307@8;39308@8;39309@8;39310@8;39311@8,16;17;18;19;20;21;22;23;24,,1,
3960,驯兽高手4星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39312@7;39313@7;39314@7;39315@7;39316@8;39317@8;39318@8;39319@8;39320@8;39321@8;39322@8;39323@8;39324@8,39312@7;39313@7;39314@7;39315@7;39316@8;39317@8;39318@8;39319@8;39320@8;39321@8;39322@8;39323@8;39324@8,39312@7;39313@7;39314@7;39315@7;39316@8;39317@8;39318@8;39319@8;39320@8;39321@8;39322@8;39323@8;39324@8,39312@7;39313@7;39314@7;39315@7;39316@8;39317@8;39318@8;39319@8;39320@8;39321@8;39322@8;39323@8;39324@8,39312@7;39313@7;39314@7;39315@7;39316@8;39317@8;39318@8;39319@8;39320@8;39321@8;39322@8;39323@8;39324@8,39312@7;39313@7;39314@7;39315@7;39316@8;39317@8;39318@8;39319@8;39320@8;39321@8;39322@8;39323@8;39324@8,39312@7;39313@7;39314@7;39315@7;39316@8;39317@8;39318@8;39319@8;39320@8;39321@8;39322@8;39323@8;39324@8,39312@7;39313@7;39314@7;39315@7;39316@8;39317@8;39318@8;39319@8;39320@8;39321@8;39322@8;39323@8;39324@8,39312@7;39313@7;39314@7;39315@7;39316@8;39317@8;39318@8;39319@8;39320@8;39321@8;39322@8;39323@8;39324@8,39312@7;39313@7;39314@7;39315@7;39316@8;39317@8;39318@8;39319@8;39320@8;39321@8;39322@8;39323@8;39324@8,39312@7;39313@7;39314@7;39315@7;39316@8;39317@8;39318@8;39319@8;39320@8;39321@8;39322@8;39323@8;39324@8,39312@7;39313@7;39314@7;39315@7;39316@8;39317@8;39318@8;39319@8;39320@8;39321@8;39322@8;39323@8;39324@8,39312@7;39313@7;39314@7;39315@7;39316@8;39317@8;39318@8;39319@8;39320@8;39321@8;39322@8;39323@8;39324@8,39312@7;39313@7;39314@7;39315@7;39316@8;39317@8;39318@8;39319@8;39320@8;39321@8;39322@8;39323@8;39324@8,16;17;18;19;20;21;22;23;24,1,1,
3961,驯兽高手5星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39325@7;39326@7;39327@7;39328@7;39329@8;39330@8;39331@8;39332@8;39333@8;39334@8;39335@8;39336@8;39337@8,39325@7;39326@7;39327@7;39328@7;39329@8;39330@8;39331@8;39332@8;39333@8;39334@8;39335@8;39336@8;39337@8,39325@7;39326@7;39327@7;39328@7;39329@8;39330@8;39331@8;39332@8;39333@8;39334@8;39335@8;39336@8;39337@8,39325@7;39326@7;39327@7;39328@7;39329@8;39330@8;39331@8;39332@8;39333@8;39334@8;39335@8;39336@8;39337@8,39325@7;39326@7;39327@7;39328@7;39329@8;39330@8;39331@8;39332@8;39333@8;39334@8;39335@8;39336@8;39337@8,39325@7;39326@7;39327@7;39328@7;39329@8;39330@8;39331@8;39332@8;39333@8;39334@8;39335@8;39336@8;39337@8,39325@7;39326@7;39327@7;39328@7;39329@8;39330@8;39331@8;39332@8;39333@8;39334@8;39335@8;39336@8;39337@8,39325@7;39326@7;39327@7;39328@7;39329@8;39330@8;39331@8;39332@8;39333@8;39334@8;39335@8;39336@8;39337@8,39325@7;39326@7;39327@7;39328@7;39329@8;39330@8;39331@8;39332@8;39333@8;39334@8;39335@8;39336@8;39337@8,39325@7;39326@7;39327@7;39328@7;39329@8;39330@8;39331@8;39332@8;39333@8;39334@8;39335@8;39336@8;39337@8,39325@7;39326@7;39327@7;39328@7;39329@8;39330@8;39331@8;39332@8;39333@8;39334@8;39335@8;39336@8;39337@8,39325@7;39326@7;39327@7;39328@7;39329@8;39330@8;39331@8;39332@8;39333@8;39334@8;39335@8;39336@8;39337@8,39325@7;39326@7;39327@7;39328@7;39329@8;39330@8;39331@8;39332@8;39333@8;39334@8;39335@8;39336@8;39337@8,39325@7;39326@7;39327@7;39328@7;39329@8;39330@8;39331@8;39332@8;39333@8;39334@8;39335@8;39336@8;39337@8,16;17;18;19;20;21;22;23;24,1,1,
3962,驯兽高手6星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39338@7;39339@7;39340@7;39341@7;39342@8;39343@8;39344@8;39345@8;39346@8;39347@8;39348@8;39349@8;39350@8,39338@7;39339@7;39340@7;39341@7;39342@8;39343@8;39344@8;39345@8;39346@8;39347@8;39348@8;39349@8;39350@8,39338@7;39339@7;39340@7;39341@7;39342@8;39343@8;39344@8;39345@8;39346@8;39347@8;39348@8;39349@8;39350@8,39338@7;39339@7;39340@7;39341@7;39342@8;39343@8;39344@8;39345@8;39346@8;39347@8;39348@8;39349@8;39350@8,39338@7;39339@7;39340@7;39341@7;39342@8;39343@8;39344@8;39345@8;39346@8;39347@8;39348@8;39349@8;39350@8,39338@7;39339@7;39340@7;39341@7;39342@8;39343@8;39344@8;39345@8;39346@8;39347@8;39348@8;39349@8;39350@8,39338@7;39339@7;39340@7;39341@7;39342@8;39343@8;39344@8;39345@8;39346@8;39347@8;39348@8;39349@8;39350@8,39338@7;39339@7;39340@7;39341@7;39342@8;39343@8;39344@8;39345@8;39346@8;39347@8;39348@8;39349@8;39350@8,39338@7;39339@7;39340@7;39341@7;39342@8;39343@8;39344@8;39345@8;39346@8;39347@8;39348@8;39349@8;39350@8,39338@7;39339@7;39340@7;39341@7;39342@8;39343@8;39344@8;39345@8;39346@8;39347@8;39348@8;39349@8;39350@8,39338@7;39339@7;39340@7;39341@7;39342@8;39343@8;39344@8;39345@8;39346@8;39347@8;39348@8;39349@8;39350@8,39338@7;39339@7;39340@7;39341@7;39342@8;39343@8;39344@8;39345@8;39346@8;39347@8;39348@8;39349@8;39350@8,39338@7;39339@7;39340@7;39341@7;39342@8;39343@8;39344@8;39345@8;39346@8;39347@8;39348@8;39349@8;39350@8,39338@7;39339@7;39340@7;39341@7;39342@8;39343@8;39344@8;39345@8;39346@8;39347@8;39348@8;39349@8;39350@8,16;17;18;19;20;21;22;23;24,1,1,
3963,驯兽高手7星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39351@7;39352@7;39353@7;39354@7;39355@8;39356@8;39357@8;39358@8;39359@8;39360@8;39361@8;39362@8;39363@8,39351@7;39352@7;39353@7;39354@7;39355@8;39356@8;39357@8;39358@8;39359@8;39360@8;39361@8;39362@8;39363@8,39351@7;39352@7;39353@7;39354@7;39355@8;39356@8;39357@8;39358@8;39359@8;39360@8;39361@8;39362@8;39363@8,39351@7;39352@7;39353@7;39354@7;39355@8;39356@8;39357@8;39358@8;39359@8;39360@8;39361@8;39362@8;39363@8,39351@7;39352@7;39353@7;39354@7;39355@8;39356@8;39357@8;39358@8;39359@8;39360@8;39361@8;39362@8;39363@8,39351@7;39352@7;39353@7;39354@7;39355@8;39356@8;39357@8;39358@8;39359@8;39360@8;39361@8;39362@8;39363@8,39351@7;39352@7;39353@7;39354@7;39355@8;39356@8;39357@8;39358@8;39359@8;39360@8;39361@8;39362@8;39363@8,39351@7;39352@7;39353@7;39354@7;39355@8;39356@8;39357@8;39358@8;39359@8;39360@8;39361@8;39362@8;39363@8,39351@7;39352@7;39353@7;39354@7;39355@8;39356@8;39357@8;39358@8;39359@8;39360@8;39361@8;39362@8;39363@8,39351@7;39352@7;39353@7;39354@7;39355@8;39356@8;39357@8;39358@8;39359@8;39360@8;39361@8;39362@8;39363@8,39351@7;39352@7;39353@7;39354@7;39355@8;39356@8;39357@8;39358@8;39359@8;39360@8;39361@8;39362@8;39363@8,39351@7;39352@7;39353@7;39354@7;39355@8;39356@8;39357@8;39358@8;39359@8;39360@8;39361@8;39362@8;39363@8,39351@7;39352@7;39353@7;39354@7;39355@8;39356@8;39357@8;39358@8;39359@8;39360@8;39361@8;39362@8;39363@8,39351@7;39352@7;39353@7;39354@7;39355@8;39356@8;39357@8;39358@8;39359@8;39360@8;39361@8;39362@8;39363@8,16;17;18;19;20;21;22;23;24,1,1,
3964,制造大师1星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39364@7;39365@7;39366@7;39367@7;39368@8;39369@8;39370@8;39371@8;39372@8;39373@8;39374@8;39375@8;39376@8,39364@7;39365@7;39366@7;39367@7;39368@8;39369@8;39370@8;39371@8;39372@8;39373@8;39374@8;39375@8;39376@8,39364@7;39365@7;39366@7;39367@7;39368@8;39369@8;39370@8;39371@8;39372@8;39373@8;39374@8;39375@8;39376@8,39364@7;39365@7;39366@7;39367@7;39368@8;39369@8;39370@8;39371@8;39372@8;39373@8;39374@8;39375@8;39376@8,39364@7;39365@7;39366@7;39367@7;39368@8;39369@8;39370@8;39371@8;39372@8;39373@8;39374@8;39375@8;39376@8,39364@7;39365@7;39366@7;39367@7;39368@8;39369@8;39370@8;39371@8;39372@8;39373@8;39374@8;39375@8;39376@8,39364@7;39365@7;39366@7;39367@7;39368@8;39369@8;39370@8;39371@8;39372@8;39373@8;39374@8;39375@8;39376@8,39364@7;39365@7;39366@7;39367@7;39368@8;39369@8;39370@8;39371@8;39372@8;39373@8;39374@8;39375@8;39376@8,39364@7;39365@7;39366@7;39367@7;39368@8;39369@8;39370@8;39371@8;39372@8;39373@8;39374@8;39375@8;39376@8,39364@7;39365@7;39366@7;39367@7;39368@8;39369@8;39370@8;39371@8;39372@8;39373@8;39374@8;39375@8;39376@8,39364@7;39365@7;39366@7;39367@7;39368@8;39369@8;39370@8;39371@8;39372@8;39373@8;39374@8;39375@8;39376@8,39364@7;39365@7;39366@7;39367@7;39368@8;39369@8;39370@8;39371@8;39372@8;39373@8;39374@8;39375@8;39376@8,39364@7;39365@7;39366@7;39367@7;39368@8;39369@8;39370@8;39371@8;39372@8;39373@8;39374@8;39375@8;39376@8,39364@7;39365@7;39366@7;39367@7;39368@8;39369@8;39370@8;39371@8;39372@8;39373@8;39374@8;39375@8;39376@8,16;17;18;19;20;21;22;23;24,,1,
3965,制造大师2星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39377@7;39378@7;39379@7;39380@7;39381@8;39382@8;39383@8;39384@8;39385@8;39386@8;39387@8;39388@8;39389@8,39377@7;39378@7;39379@7;39380@7;39381@8;39382@8;39383@8;39384@8;39385@8;39386@8;39387@8;39388@8;39389@8,39377@7;39378@7;39379@7;39380@7;39381@8;39382@8;39383@8;39384@8;39385@8;39386@8;39387@8;39388@8;39389@8,39377@7;39378@7;39379@7;39380@7;39381@8;39382@8;39383@8;39384@8;39385@8;39386@8;39387@8;39388@8;39389@8,39377@7;39378@7;39379@7;39380@7;39381@8;39382@8;39383@8;39384@8;39385@8;39386@8;39387@8;39388@8;39389@8,39377@7;39378@7;39379@7;39380@7;39381@8;39382@8;39383@8;39384@8;39385@8;39386@8;39387@8;39388@8;39389@8,39377@7;39378@7;39379@7;39380@7;39381@8;39382@8;39383@8;39384@8;39385@8;39386@8;39387@8;39388@8;39389@8,39377@7;39378@7;39379@7;39380@7;39381@8;39382@8;39383@8;39384@8;39385@8;39386@8;39387@8;39388@8;39389@8,39377@7;39378@7;39379@7;39380@7;39381@8;39382@8;39383@8;39384@8;39385@8;39386@8;39387@8;39388@8;39389@8,39377@7;39378@7;39379@7;39380@7;39381@8;39382@8;39383@8;39384@8;39385@8;39386@8;39387@8;39388@8;39389@8,39377@7;39378@7;39379@7;39380@7;39381@8;39382@8;39383@8;39384@8;39385@8;39386@8;39387@8;39388@8;39389@8,39377@7;39378@7;39379@7;39380@7;39381@8;39382@8;39383@8;39384@8;39385@8;39386@8;39387@8;39388@8;39389@8,39377@7;39378@7;39379@7;39380@7;39381@8;39382@8;39383@8;39384@8;39385@8;39386@8;39387@8;39388@8;39389@8,39377@7;39378@7;39379@7;39380@7;39381@8;39382@8;39383@8;39384@8;39385@8;39386@8;39387@8;39388@8;39389@8,16;17;18;19;20;21;22;23;24,,1,
3966,制造大师3星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39390@7;39391@7;39392@7;39393@7;39394@8;39395@8;39396@8;39397@8;39398@8;39399@8;39400@8;39401@8;39402@8,39390@7;39391@7;39392@7;39393@7;39394@8;39395@8;39396@8;39397@8;39398@8;39399@8;39400@8;39401@8;39402@8,39390@7;39391@7;39392@7;39393@7;39394@8;39395@8;39396@8;39397@8;39398@8;39399@8;39400@8;39401@8;39402@8,39390@7;39391@7;39392@7;39393@7;39394@8;39395@8;39396@8;39397@8;39398@8;39399@8;39400@8;39401@8;39402@8,39390@7;39391@7;39392@7;39393@7;39394@8;39395@8;39396@8;39397@8;39398@8;39399@8;39400@8;39401@8;39402@8,39390@7;39391@7;39392@7;39393@7;39394@8;39395@8;39396@8;39397@8;39398@8;39399@8;39400@8;39401@8;39402@8,39390@7;39391@7;39392@7;39393@7;39394@8;39395@8;39396@8;39397@8;39398@8;39399@8;39400@8;39401@8;39402@8,39390@7;39391@7;39392@7;39393@7;39394@8;39395@8;39396@8;39397@8;39398@8;39399@8;39400@8;39401@8;39402@8,39390@7;39391@7;39392@7;39393@7;39394@8;39395@8;39396@8;39397@8;39398@8;39399@8;39400@8;39401@8;39402@8,39390@7;39391@7;39392@7;39393@7;39394@8;39395@8;39396@8;39397@8;39398@8;39399@8;39400@8;39401@8;39402@8,39390@7;39391@7;39392@7;39393@7;39394@8;39395@8;39396@8;39397@8;39398@8;39399@8;39400@8;39401@8;39402@8,39390@7;39391@7;39392@7;39393@7;39394@8;39395@8;39396@8;39397@8;39398@8;39399@8;39400@8;39401@8;39402@8,39390@7;39391@7;39392@7;39393@7;39394@8;39395@8;39396@8;39397@8;39398@8;39399@8;39400@8;39401@8;39402@8,39390@7;39391@7;39392@7;39393@7;39394@8;39395@8;39396@8;39397@8;39398@8;39399@8;39400@8;39401@8;39402@8,16;17;18;19;20;21;22;23;24,,1,
3967,制造大师4星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39403@7;39404@7;39405@7;39406@7;39407@8;39408@8;39409@8;39410@8;39411@8;39412@8;39413@8;39414@8;39415@8,39403@7;39404@7;39405@7;39406@7;39407@8;39408@8;39409@8;39410@8;39411@8;39412@8;39413@8;39414@8;39415@8,39403@7;39404@7;39405@7;39406@7;39407@8;39408@8;39409@8;39410@8;39411@8;39412@8;39413@8;39414@8;39415@8,39403@7;39404@7;39405@7;39406@7;39407@8;39408@8;39409@8;39410@8;39411@8;39412@8;39413@8;39414@8;39415@8,39403@7;39404@7;39405@7;39406@7;39407@8;39408@8;39409@8;39410@8;39411@8;39412@8;39413@8;39414@8;39415@8,39403@7;39404@7;39405@7;39406@7;39407@8;39408@8;39409@8;39410@8;39411@8;39412@8;39413@8;39414@8;39415@8,39403@7;39404@7;39405@7;39406@7;39407@8;39408@8;39409@8;39410@8;39411@8;39412@8;39413@8;39414@8;39415@8,39403@7;39404@7;39405@7;39406@7;39407@8;39408@8;39409@8;39410@8;39411@8;39412@8;39413@8;39414@8;39415@8,39403@7;39404@7;39405@7;39406@7;39407@8;39408@8;39409@8;39410@8;39411@8;39412@8;39413@8;39414@8;39415@8,39403@7;39404@7;39405@7;39406@7;39407@8;39408@8;39409@8;39410@8;39411@8;39412@8;39413@8;39414@8;39415@8,39403@7;39404@7;39405@7;39406@7;39407@8;39408@8;39409@8;39410@8;39411@8;39412@8;39413@8;39414@8;39415@8,39403@7;39404@7;39405@7;39406@7;39407@8;39408@8;39409@8;39410@8;39411@8;39412@8;39413@8;39414@8;39415@8,39403@7;39404@7;39405@7;39406@7;39407@8;39408@8;39409@8;39410@8;39411@8;39412@8;39413@8;39414@8;39415@8,39403@7;39404@7;39405@7;39406@7;39407@8;39408@8;39409@8;39410@8;39411@8;39412@8;39413@8;39414@8;39415@8,16;17;18;19;20;21;22;23;24,1,1,
3968,制造大师5星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39416@7;39417@7;39418@7;39419@7;39420@8;39421@8;39422@8;39423@8;39424@8;39425@8;39426@8;39427@8;39428@8,39416@7;39417@7;39418@7;39419@7;39420@8;39421@8;39422@8;39423@8;39424@8;39425@8;39426@8;39427@8;39428@8,39416@7;39417@7;39418@7;39419@7;39420@8;39421@8;39422@8;39423@8;39424@8;39425@8;39426@8;39427@8;39428@8,39416@7;39417@7;39418@7;39419@7;39420@8;39421@8;39422@8;39423@8;39424@8;39425@8;39426@8;39427@8;39428@8,39416@7;39417@7;39418@7;39419@7;39420@8;39421@8;39422@8;39423@8;39424@8;39425@8;39426@8;39427@8;39428@8,39416@7;39417@7;39418@7;39419@7;39420@8;39421@8;39422@8;39423@8;39424@8;39425@8;39426@8;39427@8;39428@8,39416@7;39417@7;39418@7;39419@7;39420@8;39421@8;39422@8;39423@8;39424@8;39425@8;39426@8;39427@8;39428@8,39416@7;39417@7;39418@7;39419@7;39420@8;39421@8;39422@8;39423@8;39424@8;39425@8;39426@8;39427@8;39428@8,39416@7;39417@7;39418@7;39419@7;39420@8;39421@8;39422@8;39423@8;39424@8;39425@8;39426@8;39427@8;39428@8,39416@7;39417@7;39418@7;39419@7;39420@8;39421@8;39422@8;39423@8;39424@8;39425@8;39426@8;39427@8;39428@8,39416@7;39417@7;39418@7;39419@7;39420@8;39421@8;39422@8;39423@8;39424@8;39425@8;39426@8;39427@8;39428@8,39416@7;39417@7;39418@7;39419@7;39420@8;39421@8;39422@8;39423@8;39424@8;39425@8;39426@8;39427@8;39428@8,39416@7;39417@7;39418@7;39419@7;39420@8;39421@8;39422@8;39423@8;39424@8;39425@8;39426@8;39427@8;39428@8,39416@7;39417@7;39418@7;39419@7;39420@8;39421@8;39422@8;39423@8;39424@8;39425@8;39426@8;39427@8;39428@8,16;17;18;19;20;21;22;23;24,1,1,
3969,制造大师6星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39429@7;39430@7;39431@7;39432@7;39433@8;39434@8;39435@8;39436@8;39437@8;39438@8;39439@8;39440@8;39441@8,39429@7;39430@7;39431@7;39432@7;39433@8;39434@8;39435@8;39436@8;39437@8;39438@8;39439@8;39440@8;39441@8,39429@7;39430@7;39431@7;39432@7;39433@8;39434@8;39435@8;39436@8;39437@8;39438@8;39439@8;39440@8;39441@8,39429@7;39430@7;39431@7;39432@7;39433@8;39434@8;39435@8;39436@8;39437@8;39438@8;39439@8;39440@8;39441@8,39429@7;39430@7;39431@7;39432@7;39433@8;39434@8;39435@8;39436@8;39437@8;39438@8;39439@8;39440@8;39441@8,39429@7;39430@7;39431@7;39432@7;39433@8;39434@8;39435@8;39436@8;39437@8;39438@8;39439@8;39440@8;39441@8,39429@7;39430@7;39431@7;39432@7;39433@8;39434@8;39435@8;39436@8;39437@8;39438@8;39439@8;39440@8;39441@8,39429@7;39430@7;39431@7;39432@7;39433@8;39434@8;39435@8;39436@8;39437@8;39438@8;39439@8;39440@8;39441@8,39429@7;39430@7;39431@7;39432@7;39433@8;39434@8;39435@8;39436@8;39437@8;39438@8;39439@8;39440@8;39441@8,39429@7;39430@7;39431@7;39432@7;39433@8;39434@8;39435@8;39436@8;39437@8;39438@8;39439@8;39440@8;39441@8,39429@7;39430@7;39431@7;39432@7;39433@8;39434@8;39435@8;39436@8;39437@8;39438@8;39439@8;39440@8;39441@8,39429@7;39430@7;39431@7;39432@7;39433@8;39434@8;39435@8;39436@8;39437@8;39438@8;39439@8;39440@8;39441@8,39429@7;39430@7;39431@7;39432@7;39433@8;39434@8;39435@8;39436@8;39437@8;39438@8;39439@8;39440@8;39441@8,39429@7;39430@7;39431@7;39432@7;39433@8;39434@8;39435@8;39436@8;39437@8;39438@8;39439@8;39440@8;39441@8,16;17;18;19;20;21;22;23;24,1,1,
3970,制造大师7星,2,0,3,,TeamLv,0,,0,1,,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39442@7;39443@7;39444@7;39445@7;39446@8;39447@8;39448@8;39449@8;39450@8;39451@8;39452@8;39453@8;39454@8,39442@7;39443@7;39444@7;39445@7;39446@8;39447@8;39448@8;39449@8;39450@8;39451@8;39452@8;39453@8;39454@8,39442@7;39443@7;39444@7;39445@7;39446@8;39447@8;39448@8;39449@8;39450@8;39451@8;39452@8;39453@8;39454@8,39442@7;39443@7;39444@7;39445@7;39446@8;39447@8;39448@8;39449@8;39450@8;39451@8;39452@8;39453@8;39454@8,39442@7;39443@7;39444@7;39445@7;39446@8;39447@8;39448@8;39449@8;39450@8;39451@8;39452@8;39453@8;39454@8,39442@7;39443@7;39444@7;39445@7;39446@8;39447@8;39448@8;39449@8;39450@8;39451@8;39452@8;39453@8;39454@8,39442@7;39443@7;39444@7;39445@7;39446@8;39447@8;39448@8;39449@8;39450@8;39451@8;39452@8;39453@8;39454@8,39442@7;39443@7;39444@7;39445@7;39446@8;39447@8;39448@8;39449@8;39450@8;39451@8;39452@8;39453@8;39454@8,39442@7;39443@7;39444@7;39445@7;39446@8;39447@8;39448@8;39449@8;39450@8;39451@8;39452@8;39453@8;39454@8,39442@7;39443@7;39444@7;39445@7;39446@8;39447@8;39448@8;39449@8;39450@8;39451@8;39452@8;39453@8;39454@8,39442@7;39443@7;39444@7;39445@7;39446@8;39447@8;39448@8;39449@8;39450@8;39451@8;39452@8;39453@8;39454@8,39442@7;39443@7;39444@7;39445@7;39446@8;39447@8;39448@8;39449@8;39450@8;39451@8;39452@8;39453@8;39454@8,39442@7;39443@7;39444@7;39445@7;39446@8;39447@8;39448@8;39449@8;39450@8;39451@8;39452@8;39453@8;39454@8,39442@7;39443@7;39444@7;39445@7;39446@8;39447@8;39448@8;39449@8;39450@8;39451@8;39452@8;39453@8;39454@8,16;17;18;19;20;21;22;23;24,1,1,
3971,泡泡王,2,0,10,,TeamLv,0,,0,1,1,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39455@100,0,0,39456@100,39457@100,39458@100,39459@100,39460@100,39461@100,39462@100,39460@100,39461@100,39462@100,39462@100,16;17;18;19;20;21;22;23;24,,1,
4400,十二门派-女儿村,2,0,6,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30895@100,30895@100,30895@100,30895@100,30895@100,30895@100,30895@100,30895@100,30895@100,30895@100,0,0,0,0,,,,
4401,十二门派-花果山,2,0,7,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30896@100,30896@100,30896@100,30896@100,30896@100,30896@100,30896@100,30896@100,30896@100,30896@100,0,0,0,0,,,,
4402,十二门派-小雷音,2,0,8,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30897@100,30897@100,30897@100,30897@100,30897@100,30897@100,30897@100,30897@100,30897@100,30897@100,0,0,0,0,,,,
4403,十二门派-须弥海,2,0,9,,TeamLv,0,,0,1,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30898@100,30898@100,30898@100,30898@100,30898@100,30898@100,30898@100,30898@100,30898@100,30898@100,0,0,0,0,,,,
5001,自在天魔1星,2,0,6,,TeamLv,0,,0,1,,4,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24880@100,24881@100,24882@100,24883@100,24884@100,24885@100,24886@100,24887@100,24888@100,24889@100,24886@100,24887@100,24888@100,24889@100,,,1,
