编号,名称,备注,称谓,造型id,随机造型id,显示血量,显示大血条,显示等级,战斗单位类型,怪物类型,特殊类型,职业,类型,大小比例,area1colour,area2colour,是否倒地,对应宠物,颜色几率id,是否绑定,等级模式,NPC等级,怪物匹配最小等级,怪物匹配最大等级,能否捕捉,能否捕捉2,捕捉几率,逃跑几率,免疫状态id,控制几率修正,被控制几率修正,进战斗默认连击点,怒气上限,进战斗默认怒气,命中系数,命中常数,最大生命队伍中最大攻击力系数,最大生命系数,最大魔法系数,物攻系数,物防系数,法攻系数,法防系数,速度系数,治疗强度系数,控制命中系数,控制抗性系数,最大生命常数,最大魔法常数,物攻常数,物防常数,法攻常数,法防常数,速度常数,治疗强度常数,控制命中常数,控制抗性常数,物理暴击系数,物理抗暴系数,物理暴伤系数,法术暴击系数,法术抗暴系数,法术暴伤系数,治疗暴击系数,治疗暴击量系数,物理穿透系数,物理抵抗系数,法术穿透系数,法术抵抗系数,治疗加深系数,被治疗加深系数,控制加成系数,控制免疫系数,物理暴击常数,物理抗暴常数,物理暴伤常数,法术暴击常数,法术抗暴常数,法术暴伤常数,治疗暴击常数,治疗暴击量常数,物理穿透常数,物理抵抗常数,法术穿透常数,法术抵抗常数,治疗加深常数,被治疗加深常数,控制加成常数,控制免疫常数,额外属性1ID,额外属性1数值,额外属性2ID,额外属性2数值,额外属性3ID,额外属性3数值,额外属性4ID,额外属性4数值,额外属性5ID,额外属性5数值,额外属性6ID,额外属性6数值,额外属性7ID,额外属性7数值,额外属性8ID,额外属性8数值,额外属性9ID,额外属性9数值,额外属性10ID,额外属性10数值,反击几率,反击伤害系数,AI编号,技能1编号,技能1出现几率,技能1施放几率,技能1系数,技能1常数,技能2编号,技能2出现几率,技能2施放几率,技能2系数,技能2常数,技能3编号,技能3出现几率,技能3施放几率,技能3系数,技能3常数,技能4编号,技能4出现几率,技能4施放几率,技能4系数,技能4常数,技能5编号,技能5出现几率,技能5施放几率,技能5系数,技能5常数,技能6编号,技能6出现几率,技能6施放几率,技能6系数,技能6常数,技能7编号,技能7出现几率,技能7施放几率,技能7系数,技能7常数,技能8编号,技能8出现几率,技能8施放几率,技能8系数,技能8常数,技能9编号,技能9出现几率,技能9施放几率,技能9系数,技能9常数,技能10编号,技能10出现几率,技能10施放几率,技能10系数,技能10常数,技能11编号,技能11出现几率,技能11施放几率,技能11系数,技能11常数,种族,当前生命队伍中最大攻击力系数,当前生命系数,当前生命常数,当前魔法系数,当前魔法常数
38109,九幽-幽冥书生,九幽-辅助,,,1300001;1300002;1300003;1300004;1300008;1300009;13000010;1300011;1300012;1300013;1300014;1300015;1300016;1300017;1300018;1300019;1300020;1300021;1300022;1300023;1300024;1300025;1300026;1300027;1300028;1400001;1400002;1400003;1400004;1400005;1400006;1400007;1400008;1400009;1400010;1400012;1400013;1400019,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,FALSE,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,20,20,50000,1570907,1600,800,800,700,2200,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,207007,1000,500,1,0.0,207008,1000,500,1,0.0,207003,1000,500,1,0.0,207004,1000,500,1,0.0,206006,1000,1000,1,0.0,206007,1000,1000,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
38110,九幽-孤魂野鬼,九幽-辅助,,,1300001;1300002;1300003;1300004;1300008;1300009;13000010;1300011;1300012;1300013;1300014;1300015;1300016;1300017;1300018;1300019;1300020;1300021;1300022;1300023;1300024;1300025;1300026;1300027;1300028;1400001;1400002;1400003;1400004;1400005;1400006;1400007;1400008;1400009;1400010;1400012;1400013;1400019,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,FALSE,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,20,20,50000,1570907,1600,800,800,700,2200,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,207007,1000,500,1,0.0,207008,1000,500,1,0.0,207003,1000,500,1,0.0,207004,1000,500,1,0.0,206006,1000,1000,1,0.0,206007,1000,1000,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
38201,九幽精英-夜叉,九幽精英-物攻,,,1300001;1300002;1300003;1300004;1300008;1300009;13000010;1300011;1300012;1300013;1300014;1300015;1300016;1300017;1300018;1300019;1300020;1300021;1300022;1300023;1300024;1300025;1300026;1300027;1300028;1400001;1400002;1400003;1400004;1400005;1400006;1400007;1400008;1400009;1400010;1400012;1400013;1400019,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,FALSE,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,20,20,80000,1570907,2000,1000,1200,800,2200,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,206001,1000,1000,1,0.0,206002,1000,1000,1,0.0,206003,1000,1000,1,0.0,206004,1000,1000,1,0.0,206005,1000,1000,1,0.0,206012,1000,1000,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
38202,九幽精英-鬼将,九幽精英-物攻,,,1300001;1300002;1300003;1300004;1300008;1300009;13000010;1300011;1300012;1300013;1300014;1300015;1300016;1300017;1300018;1300019;1300020;1300021;1300022;1300023;1300024;1300025;1300026;1300027;1300028;1400001;1400002;1400003;1400004;1400005;1400006;1400007;1400008;1400009;1400010;1400012;1400013;1400019,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,FALSE,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,20,20,80000,1570907,2000,1000,1200,800,2200,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,206001,1000,1000,1,0,206002,1000,1000,1,0,206003,1000,1000,1,0,206004,1000,1000,1,0,206005,1000,1000,1,0,206012,1000,1000,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
38203,九幽精英-吸血鬼,九幽精英-物攻,,,1300001;1300002;1300003;1300004;1300008;1300009;13000010;1300011;1300012;1300013;1300014;1300015;1300016;1300017;1300018;1300019;1300020;1300021;1300022;1300023;1300024;1300025;1300026;1300027;1300028;1400001;1400002;1400003;1400004;1400005;1400006;1400007;1400008;1400009;1400010;1400012;1400013;1400019,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,FALSE,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,20,20,80000,1570907,2000,1000,1200,800,2200,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,206001,1000,1000,1,0,206002,1000,1000,1,0,206003,1000,1000,1,0,206004,1000,1000,1,0,206005,1000,1000,1,0,206012,1000,1000,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
38204,九幽精英-蜃蛇,九幽精英-物攻,,,1300001;1300002;1300003;1300004;1300008;1300009;13000010;1300011;1300012;1300013;1300014;1300015;1300016;1300017;1300018;1300019;1300020;1300021;1300022;1300023;1300024;1300025;1300026;1300027;1300028;1400001;1400002;1400003;1400004;1400005;1400006;1400007;1400008;1400009;1400010;1400012;1400013;1400019,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,FALSE,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,20,20,80000,1570907,2000,1000,1200,800,2200,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,206001,1000,1000,1,0,206002,1000,1000,1,0,206003,1000,1000,1,0,206004,1000,1000,1,0,206005,1000,1000,1,0,206012,1000,1000,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
38205,九幽精英-幽莹娃娃,九幽精英-法术,,,1300001;1300002;1300003;1300004;1300008;1300009;13000010;1300011;1300012;1300013;1300014;1300015;1300016;1300017;1300018;1300019;1300020;1300021;1300022;1300023;1300024;1300025;1300026;1300027;1300028;1400001;1400002;1400003;1400004;1400005;1400006;1400007;1400008;1400009;1400010;1400012;1400013;1400019,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,FALSE,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,20,20,80000,1570907,1850,1000,1500,1000,2000,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,207005,1000,500,1,0.0,207006,1000,500,1,0.0,207001,1000,500,1,0.0,207002,1000,500,1,0.0,206006,1000,1000,1,0.0,206007,1000,1000,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
38206,九幽精英-牛头,九幽精英-法术,,,1300001;1300002;1300003;1300004;1300008;1300009;13000010;1300011;1300012;1300013;1300014;1300015;1300016;1300017;1300018;1300019;1300020;1300021;1300022;1300023;1300024;1300025;1300026;1300027;1300028;1400001;1400002;1400003;1400004;1400005;1400006;1400007;1400008;1400009;1400010;1400012;1400013;1400019,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,FALSE,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,20,20,80000,1570907,1850,1000,1500,1000,2000,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,207007,1000,500,1,0.0,207008,1000,500,1,0.0,207003,1000,500,1,0.0,207004,1000,500,1,0.0,206006,1000,1000,1,0.0,206007,1000,1000,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
38207,九幽精英-忘川童子,九幽精英-法术,,,1300001;1300002;1300003;1300004;1300008;1300009;13000010;1300011;1300012;1300013;1300014;1300015;1300016;1300017;1300018;1300019;1300020;1300021;1300022;1300023;1300024;1300025;1300026;1300027;1300028;1400001;1400002;1400003;1400004;1400005;1400006;1400007;1400008;1400009;1400010;1400012;1400013;1400019,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,FALSE,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,20,20,80000,1570907,1850,1000,1500,1000,2000,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,206001,1000,1000,1,0,206002,1000,1000,1,0,206003,1000,1000,1,0,206004,1000,1000,1,0,206005,1000,1000,1,0,206012,1000,1000,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
38208,九幽精英-千年僵尸,九幽精英-封,,,1300001;1300002;1300003;1300004;1300008;1300009;13000010;1300011;1300012;1300013;1300014;1300015;1300016;1300017;1300018;1300019;1300020;1300021;1300022;1300023;1300024;1300025;1300026;1300027;1300028;1400001;1400002;1400003;1400004;1400005;1400006;1400007;1400008;1400009;1400010;1400012;1400013;1400019,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,FALSE,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,20,20,80000,1570907,1850,1000,1500,800,2500,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,207005,1000,500,1,0.0,207006,1000,500,1,0.0,207001,1000,500,1,0.0,207002,1000,500,1,0.0,206006,1000,1000,1,0.0,206007,1000,1000,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
38209,九幽精英-幽冥书生,九幽精英-辅助,,,1300001;1300002;1300003;1300004;1300008;1300009;13000010;1300011;1300012;1300013;1300014;1300015;1300016;1300017;1300018;1300019;1300020;1300021;1300022;1300023;1300024;1300025;1300026;1300027;1300028;1400001;1400002;1400003;1400004;1400005;1400006;1400007;1400008;1400009;1400010;1400012;1400013;1400019,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,FALSE,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,20,20,80000,1570907,1850,1000,800,800,2200,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,207007,1000,500,1,0.0,207008,1000,500,1,0.0,207003,1000,500,1,0.0,207004,1000,500,1,0.0,206006,1000,1000,1,0.0,206007,1000,1000,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
38210,九幽精英-孤魂野鬼,九幽精英-辅助,,,1300001;1300002;1300003;1300004;1300008;1300009;13000010;1300011;1300012;1300013;1300014;1300015;1300016;1300017;1300018;1300019;1300020;1300021;1300022;1300023;1300024;1300025;1300026;1300027;1300028;1400001;1400002;1400003;1400004;1400005;1400006;1400007;1400008;1400009;1400010;1400012;1400013;1400019,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,150,0,FALSE,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,20,20,80000,1570907,1850,1000,800,800,2200,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,207007,1000,500,1,0.0,207008,1000,500,1,0.0,207003,1000,500,1,0.0,207004,1000,500,1,0.0,206006,1000,1000,1,0.0,206007,1000,1000,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
32301,年,小怪,,,1300001;1300002;1300003;1300004;1300008;1300009;13000010;1300011;1300012;1300013;1300014;1300015;1300016;1300017;1300018;1300019;1300020;1300021;1300022;1300023;1300024;1300025;1300026;1300027;1300028;1400001;1400002;1400003;1400004;1400005;1400006;1400007;1400008;1400009;1400010;1400012;1400013;1400019,1,,0,5,1,,,1,1,0,0,1,0,1,0,2,0,100,200,0,false,0,0,0,0,0,1,90000,150,1000.0,100.0,0.0,0,0,0,0,0,0,1,2,3,0,166666,170000,6007,1119,4805.6,1119,1000,4444,4444,500,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,12041;12042,206147,1000,500,1,0.0,207009,1000,500,1,0.0,206069,1000,0,1,0.0,206053,1000,0,1,0.0,206146,1000,100,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
32302,年,小怪,,,1300001;1300002;1300003;1300004;1300008;1300009;13000010;1300011;1300012;1300013;1300014;1300015;1300016;1300017;1300018;1300019;1300020;1300021;1300022;1300023;1300024;1300025;1300026;1300027;1300028;1400001;1400002;1400003;1400004;1400005;1400006;1400007;1400008;1400009;1400010;1400012;1400013;1400019,1,,0,5,1,,18,1,1,0,0,1,0,1,0,2,0,100,200,0,false,0,0,0,0,0,1,90000,150,1000.0,100.0,0.0,0,0,0,0,0,0,1,2,3,0,166666,170000,6008,1120,4806.4,1120,1000,4444,4444,500,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,206144,1000,500,1,0.0,207014,1000,500,1,0.0,206069,1000,0,1,0.0,206053,1000,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
39000,岁子•年兽,岁子•年兽,,1030031,,1,,0,5,1,,,1,1,0,0,1,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,0,0,350000,555555,3600,1800,2160,1440,2500,3000,1153.8,1800,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0.8,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,32580,191001,1000,1000,1,0.0,191002,1000,1000,1,0.0,209201,1000,200,1,0.0,191000,1000,0,1,0.0,206038,1000,0,1,0.0,206055,1000,0,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
39001,年兽•魔,年兽•魔,,1030031,,1,,0,5,1,,,1,1,4,4,1,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,0,0,100000,555555,3600,1800,2160,1440,2500,3000,1153.8,1800,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0.8,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,32584,207206,1000,1000,1,0.0,207001,1000,500,1,0.0,206006,1000,0,1,0.0,206007,1000,0,1,0.0,206008,1000,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
39002,年兽•魔,年兽•魔,,1030031,,1,,0,5,1,,,1,1,2,1,1,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,0,0,100000,555555,3600,1800,2160,1440,2500,3000,1153.8,1800,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0.8,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,32574;32562,191001,1000,1000,1,0.0,191002,1000,1000,1,0.0,209201,1000,200,1,0.0,191000,1000,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
39003,年兽•魔,年兽•魔,,1030031,,1,,0,5,1,,,1,1,4,4,1,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,0,0,55000,555555,3600,1800,2160,1440,2500,3000,1153.8,1800,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0.8,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,32585;32564;32567;32561;32568;32586;32616,209212,1000,1000,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
39004,年兽•魔,年兽•魔,,1030031,,1,,0,5,1,,,1,1,4,4,1,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,0,0,55000,555555,3330,1800,2700,1800,2500,3000,1153.8,1800,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0.8,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,32583,207009,1000,1000,1,0.0,206038,1000,0,1,0.0,206067,1000,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
39005,年兽•魔,年兽•魔,,1030031,,1,,0,5,1,,,1,1,4,4,1,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,0,0,55000,555555,3330,1800,2700,1800,2500,3000,1153.8,1800,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0.8,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,32561;32562,209206,1000,1000,1,0.0,209207,1000,1000,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
39006,年兽•魔,年兽•魔,,1030031,,1,,0,5,1,,,1,1,1,1,1,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,0,0,55000,555555,3330,1800,2700,1800,2500,3000,1153.8,1800,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0.8,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,32571;32559;32560;32563,209208,1000,1000,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
39007,年兽•魔,年兽•魔,,1030031,,1,,0,5,1,,,1,1,4,4,1,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,0,0,55000,555555,3330,1800,2700,1440,2500,3000,1153.8,1800,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0.8,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,32565;32570;32569;32588,209216,1000,1000,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
39008,年兽•魔,年兽•魔,,1030031,,1,,0,5,1,,,1,1,4,4,1,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,0,0,0,0,0,0,0,0,0,0,55000,555555,3330,1800,1440,1440,2500,3000,1153.8,1800,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0.8,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,32584,207008,1000,1000,1,0.0,207015,1000,1000,1,0.0,206006,1000,0,1,0.0,206007,1000,0,1,0.0,206008,1000,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
39009,嫦娥,闭月,,1020023,,1,,0,5,1,,16,1,1.3,0,0,1,0,1,0,2,0,150,200,0,false,0,0,0,0,0,1,90000,650,1000.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,600000,999999,6094.77,1210,2420,1331,1400,3025,3025,3025,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,760,0,780,0,,,,,,,,,,,,,0,0,,206134,1000,1000,1,0.0,,1000,1000,1,0.0,206069,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
39010,嫦娥,闭月,,1020023,,1,,0,5,1,,,1,1,0,0,1,0,1,0,2,0,100,200,0,false,0,0,0,0,0,1,90000,150,1000.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,360000,999999,6094.77,1210,2420,1331,1400,3025,3025,3025,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,130001,1000,1000,1,0.0,130005,1000,800,1,0.0,130000,1000,0,1,0.0,206038,1000,0,1,0.0,206067,1000,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
39011,嫦娥,闭月,,1020023,,1,,0,5,1,,,1,1,0,0,1,0,1,0,2,0,100,200,0,false,0,0,0,0,0,1,90000,150,1000.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,360000,999999,6094.77,1210,2420,1331,1400,3025,3025,3025,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,161001,1000,900,1,0.0,161003,1000,800,1,0.0,161002,1000,700,1,0.0,161005,1000,600,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
39012,嫦娥,闭月,,1020023,,1,,0,5,1,,,1,1,0,0,1,0,1,0,2,0,100,200,0,false,0,0,0,0,0,1,90000,150,1000.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,360000,999999,6094.77,1210,2420,1331,1400,3025,3025,3025,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,30021;30022;30023,206052,1000,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
39013,嫦娥,闭月,,1020023,,1,,0,5,1,,,1,1,0,0,1,0,1,0,2,0,100,200,0,false,0,0,0,0,0,1,90000,150,1000.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,360000,999999,6094.77,1210,2420,1331,1400,3025,3025,3025,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,120001,1000,600,1,0.0,120007,1000,250,1,0.0,120002,1000,800,1,0.0,120005,1000,700,1,0.0,120003,1000,600,1,0.0,120004,1000,600,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
39014,嫦娥,闭月,,1020023,,1,,0,5,1,,,1,1,0,0,1,0,1,0,2,0,100,200,0,false,0,0,0,0,0,1,90000,150,1000.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,360000,999999,6094.77,1210,2420,1331,1400,3025,3025,3025,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,30016;30017;30018,207005,1000,1000,1,0.0,206044,1000,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
39015,嫦娥,闭月,,1020023,,1,,0,5,1,,,1,1,0,0,1,0,1,0,2,0,100,200,0,false,0,0,0,0,0,1,90000,150,1000.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,360000,999999,3934.92,1210,6050,1452,1400,3025,3025,3025,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,206068,1000,0,1,0.0,206123,1000,0,1,0.0,100001,1000,1000,1,0.0,206041,1000,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
