编号,类型,显示名,道具名颜色,颜色品质,造型编号,单位,等级,需求等级,排序ID,可否摧毁,可否摆摊上架,点卡服可否摆摊上架,道具生效时间,道具过期时间,使用后持续时间（s）,默认有效时间,可否卖店,是否绑定,是否拾取绑定,是否下线消失,战斗内使用对象,战斗内使用者对象,战斗外使用对象,使用后是否消耗,最大堆叠数量,最大拥有数量,删除后服务器保留天数,珍品找回消耗,描述,功能说明,售卖商店类型,售卖NPCID,道具使用方法,道具类名,道具类名1,使用按钮功能类型,使用按钮功能参数1,使用按钮功能参数2,使用按钮功能参数3,加锁时能否消耗,需求锻造等级,需求裁缝等级,需求炼金等级,临时类型,获取途径1,获取途径2,获取途径3,获取途径4,获取途径5,获取途径6,获取途径7,获取途径8,获取途径9,是否珍品,是否稀有,摆摊冻结时间,寻路特殊处理,特殊用途1,特殊用途2,特殊用途3,特殊用途4,特殊用途5
337911,4518,60级紫装备宝箱爪男,fffff2df,1,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得60环装,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337912,4518,60级紫装备宝箱魔杖男,fffff2df,1,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得60环装,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337913,4518,60级紫装备宝箱法杖男,fffff2df,1,1036,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得60环装,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337914,4518,60级紫装备宝箱剑女,fffff2df,1,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得60环装,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337915,4518,60级紫装备宝箱锤女,fffff2df,1,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得60环装,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337916,4518,60级紫装备宝箱匕首女,fffff2df,1,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得60环装,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337917,4518,60级紫装备宝箱爪女,fffff2df,1,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得60环装,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337918,4518,60级紫装备宝箱魔杖女,fffff2df,1,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得60环装,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337919,4518,60级紫装备宝箱法杖女,fffff2df,1,1036,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得60环装,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337920,4518,60级紫装备宝箱男全套,FFff5900,5,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得60环装,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337921,4518,60级紫装备宝箱女全套,FFff46f0,4,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得60环装,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337922,4518,7级宝石箱子,FFff46f0,4,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得60环装,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337923,4518,5级宝石箱子,FF00b1ff,3,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得60环装,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337924,4518,4级宝石箱子,FFff5900,5,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得60环装,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337925,4518,3级宝石箱子,FF06cc11,2,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得60环装,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337926,4518,6级宝石箱子,FF00b1ff,3,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得60环装,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337927,4518,宝石箱子总,FF00b1ff,3,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得60环装,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337928,4518,冠军试炼宝箱,FF00b1ff,3,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得稀有道具,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337929,4518,冠军试炼宝箱,FF00b1ff,3,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得稀有道具,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337930,4518,冰封王座宝箱,FF00b1ff,3,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得稀有道具,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337931,4518,冰封王座宝箱,FF00b1ff,3,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得稀有道具,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337932,4518,冰封王座宝箱,FF00b1ff,3,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得稀有道具,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337933,4518,冰封王座宝箱,FF00b1ff,3,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得稀有道具,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337934,4518,冰封王座宝箱,FF00b1ff,3,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得稀有道具,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337935,4518,冰封王座宝箱,FF00b1ff,3,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得稀有道具,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337936,4518,冰封王座宝箱,FF00b1ff,3,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得稀有道具,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337937,4518,冰封王座宝箱,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得稀有道具,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337938,4518,冰封王座宝箱,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得稀有道具,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337939,4518,高级魔兽要诀,FFff46f0,4,1095,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,60,1000,宠物学习后可以获得新的技能。,宠物学习技能,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
337940,4518,魔兽要诀,FF00b1ff,3,1095,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,宠物学习后可以获得新的技能。,宠物学习技能,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337941,4518,高级龙骸,FFff46f0,4,1182,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,60,1000,随机获得巨龙之魂和巨龙之血中的一个。,兑换高级藏宝图,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
337942,4566,瑟银钥匙,FF00b1ff,3,1141,个,0,1,7501,false,0,1,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,"一把瑟银钥匙，可以打开一个瑟银宝箱。瑟银宝箱每个整点都有可能出现在十字路口,银松林,月光海岸等地图。         ",打开瑟银宝箱,,,,,,5,183707,,,,,,,,,,,,,,,,,,,,,,,,,
337943,4582,氪金钥匙,FFff46f0,4,1140,个,0,1,7500,false,0,1,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,"一把氪金钥匙，可以打开一个氪金宝箱。氪金宝箱每个整点都有可能出现在紫罗兰,欧格瑞姆,风暴城等地图。",打开氪金宝箱,,,,,,5,183706,,,,,,,,,,,,,,,,,,1,,,,,,,
337944,4614,更名卡,FFff46f0,4,1112,个,0,1,7503,false,0,1,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,您对现在的名字不满意吗？用它就能换个称心如意的好名字。小伙伴们快行动吧！,修改角色昵称,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
337945,4518,1级宝石箱子,fffff2df,1,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,打开获得一个1级宝石,打开获得宝石,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337946,4518,公会BOSS击杀宝箱,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得公会副本BOSS击杀奖励,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337947,4518,融核之心通关宝箱,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得公会副本通关奖励,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337948,4518,黑龙巢穴通关宝箱,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得公会副本通关奖励,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337949,4518,公会本3通关宝箱,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得公会副本通关奖励,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337950,4518,公会本4通关宝箱,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得公会副本通关奖励,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337951,4518,公会本5通关宝箱,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得公会副本通关奖励,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337952,4518,公会本6通关宝箱,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得公会副本通关奖励,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337953,4518,公会本7通关宝箱,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得公会副本通关奖励,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337954,4518,公会本8通关宝箱,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得公会副本通关奖励,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337955,4518,公会本9通关宝箱,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得公会副本通关奖励,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339100,150,魅惑法珠,fffff2df,1,1178,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,只能在智慧试炼复赛中使用，使用后去掉一个错误答案,试炼道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339101,150,真视之眼,fffff2df,1,1179,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,只能在智慧试炼复赛中使用，使用自动选择正确答案并完成该题,试炼道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339102,4598,镇魂石,FFff5900,5,1230,个,0,1,7502,false,0,1,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,"<B></B><T t=""传说泰坦在击败上古之神后将其魂魄封印在深海核石之中，这种神奇的魔法石拥有不可估量的能量。"" c=""fffff2df"" f=""simhei-12""></T><B></B><B></B><B></B><T t=""这种稀有的魔法石极其罕见，集齐"" c=""fffff2df"" f=""simhei-12""></T><T t=""99个"" c=""FF00FF00"" f=""simhei-12""></T><T t=""可以在紫罗兰[140,164]"" c=""fffff2df"" f=""simhei-12""></T><T t=""大地公主"" c=""FF0080FF"" f=""simhei-12""></T><T t=""处兑换极其稀有的神兽宠物"" c=""fffff2df"" f=""simhei-12""></T>",神兽道具,,,,,,1,161527,,,,,,,,2,,,,,,,,,,,30,,,,,,
339103,4630,玫瑰花,FF00b1ff,3,1154,朵,0,1,7506,false,1,1,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,赠送异性好友可增加99点好友度,好友赠送物品,3,161506,,,,3,65,,,,,,,,2,,,,,,,,,,,30,,,,,,
339104,4630,郁金香,FF00b1ff,3,1191,朵,0,1,7505,false,1,1,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,赠送同性好友可增加99点好友度,好友赠送物品,3,161506,,,,3,65,,,,,,,,2,,,,,,,,,,,30,,,,,,
339105,4262,金币,fffff2df,1,1088,个,0,1,7100,true,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得40000金币,打开获得金币,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339106,4262,金币,fffff2df,1,1160,个,0,1,7100,true,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得40000金币,打开获得金币,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339107,4518,还原卷轴,FF00b1ff,3,1059,张,0,1,5600,true,1,1,0,0,0,0,0,false,false,false,0,0,1,1,999,0,0,0,上古遗留下来的魔法卷轴，拥有神奇的力量，使用者将已分配的2点体质属性还原为潜能点。,洗去角色潜能点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339108,4262,金币,fffff2df,1,1088,个,0,1,7100,true,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得6000金币,打开获得金币,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339109,4518,高级龙骸,FFff46f0,4,1182,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,60,1000,随机获得巨龙之魂和巨龙之血中的一个。,兑换高级藏宝图,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
340001,2470,泰坦精铁,FF06cc11,2,1010,块,0,1,5500,true,0,0,0,0,0,0,0,false,false,false,0,0,1,1,1,0,0,0,幽幽寒光，打造装备用的基础材料。（玩家可以按照等级获得相应的材料）,装备打造材料,3,161506,使用方法：点击使用,,,3,6,,,0,,,,,2,,,,,,,,,,,,,,,,,
340002,422,打造图纸,fffff2df,1,1009,张,0,1,5500,true,0,0,0,0,0,0,0,false,false,false,0,0,1,1,1,0,0,0,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。（玩家可以按照等级获得相应的材料）,装备打造材料,2,161506,使用方法：点击使用,,,3,6,,,0,,,,,1,,,,,,,,,,,,,,,,,
340003,49,魔兽要诀,FF00b1ff,3,1095,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,宠物学习后可以获得新的技能。,宠物学习技能,3,161506,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
340010,4518,奥山战场宝箱,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,奥山战场1-5名宝箱，使用后获得奥山战场排名奖励,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340011,4518,奥山战场宝箱,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,奥山战场6-10名宝箱，使用后获得奥山战场排名奖励,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340012,4518,奥山战场宝箱,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,奥山战场11-15名宝箱，使用后获得奥山战场排名奖励,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340020,4518,智慧试炼第1名,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得智慧试炼排名奖励,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340021,4518,智慧试炼第2名,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得智慧试炼排名奖励,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340022,4518,智慧试炼第3名,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得智慧试炼排名奖励,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340023,4518,2级宝石箱子,FF06cc11,2,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机可以获得2级宝石,打开获得宝石,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340024,4662,纳鲁恩赐,FFff5900,5,1176,个,0,1,7520,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得100声望值，并将200个恩赐宝箱撒向随机地图。宝箱30分钟后消失，每人只能开启2个。,全服发放福利,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,
340025,4646,摇钱树,FFff5900,5,1177,颗,0,1,7521,false,0,1,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,获得500声望值，在身边种下摇钱树，被照料500次（或30分钟后消失）。照料人数越多，种树者获得的银币越多，最多500万银币。每日限购3个,获得银币及声望值,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,
340026,4518,花卉,FF00b1ff,3,1154,朵,0,1,5500,false,1,1,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,随机可获得玫瑰花、郁金香,增加好友度,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340027,4518,龙骸礼包,FFff46f0,4,1233,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得巨龙之魂和巨龙之血各一个。,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340028,4262,200V经验,fffff2df,1,1424,个,0,1,7100,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得200V经验,打开获得V经验,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340029,4262,500V经验,fffff2df,1,1424,个,0,1,7100,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得500V经验,打开获得V经验,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340030,4262,1000V经验,fffff2df,1,1424,个,0,1,7100,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得1000V经验,打开获得V经验,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340031,4262,2000V经验,fffff2df,1,1424,个,0,1,7100,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得2000V经验,打开获得V经验,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340032,4262,5000V经验,fffff2df,1,1424,个,0,1,7100,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得5000V经验,打开获得V经验,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340033,4262,10000V经验,fffff2df,1,1424,个,0,1,7100,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得10000V经验,打开获得V经验,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340034,4262,20000V经验,fffff2df,1,1424,个,0,1,7100,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得20000V经验,打开获得V经验,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340035,4262,50000V经验,fffff2df,1,1424,个,0,1,7100,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得50000V经验,打开获得V经验,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340036,4262,100000V经验,fffff2df,1,1424,个,0,1,7100,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得100000V经验,打开获得V经验,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340037,4262,150000V经验,fffff2df,1,1424,个,0,1,7100,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得150000V经验,打开获得V经验,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340038,4262,200000V经验,fffff2df,1,1424,个,0,1,7100,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得200000V经验,打开获得V经验,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340039,4262,经验,fffff2df,1,1169,个,0,1,7100,true,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,获得一定经验,经验,,0,使用方法：直接获得经验,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,
340040,4518,宝石礼包,fffff2df,1,1211,个,0,1,7100,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得1颗2级宝石,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340041,582,专精礼包,fffff2df,1,1077,个,0,1,7100,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后可获得永曦露水与纪元之书共3个，数量可自由分配。,打开获得道具,,,,,,3,73,,,,,,,,,,,,,,,,,,,,,,,,,
340042,582,原石礼包,fffff2df,1,1234,个,0,1,7100,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后可获得2颗原石，种类与数量可自由分配。,打开获得道具,,,,,,3,73,,,,,,,,,,,,,,,,,,,,,,,,,
340043,4262,银币,fffff2df,1,1158,个,0,1,7100,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,1,0,0,0,可获得5000*您当前等级的银币,货币,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340044,582,原石大礼包,fffff2df,1,1234,个,0,1,7100,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后可获得20颗原石，种类与数量可自由分配。,打开获得道具,,,,,,3,73,,,,,,,,,,,,,,,,,,,,,,,,,
340045,4518,公会战胜利宝箱,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得公会战胜利宝箱奖励,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340046,4518,公会战庆贺宝箱,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得公会战庆贺宝箱奖励,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340047,4518,公会战五连胜宝箱,fffff2df,1,1232,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得公会战五连胜奖励,打开获得道具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340048,4518,招募紫装礼包,fffff2df,2,1234,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得20级紫装一套！,打开获得装备,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340049,4518,1级宝石箱子,fffff2df,1,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机获得一颗1级宝石,打开获得宝石,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340050,4518,2级宝石箱子,fffff2df,2,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机获得一颗2级宝石,打开获得宝石,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340051,4518,3级宝石箱子,fffff2df,3,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机获得一颗3级宝石,打开获得宝石,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340052,4518,4级宝石箱子,fffff2df,4,1211,个,0,1,5500,false,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后随机获得一颗4级宝石,打开获得宝石,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340053,4518,100000银币,fffff2df,1,1158,个,0,1,7100,true,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得100000银币,打开获得银币,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340054,4518,200000银币,fffff2df,1,1158,个,0,1,7100,true,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得200000银币,打开获得银币,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340055,4518,300000银币,fffff2df,1,1158,个,0,1,7100,true,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得300000银币,打开获得银币,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340056,4518,400000银币,fffff2df,1,1158,个,0,1,7100,true,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得400000银币,打开获得银币,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340057,4518,500000银币,fffff2df,1,1158,个,0,1,7100,true,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得500000银币,打开获得银币,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340058,4518,50000银币,fffff2df,1,1158,个,0,1,7100,true,0,0,0,0,0,0,0,false,false,false,0,0,1,1,99,0,0,0,使用后获得50000银币,打开获得银币,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
