"编号","类型","部件ID","显示名","功能说明","道具名颜色","颜色品质","装备颜色","装备前缀","造型编号","武器造型编号","武器特效编号","单位","等级","需求等级","排序ID","角色需求1","角色需求2","性别需求","职业需求","可否摧毁","可否摆摊上架","点卡服可否摆摊上架","默认有效时间","不能被放入的包裹id1","不能被放入的包裹id2","不能被放入的包裹id3","可否给予战斗中对象","可否卖店","能否邮寄","是否绑定","是否拾取绑定","是否下线消失","战斗内使用对象","战斗内使用者对象","战斗外使用对象","使用后是否消耗","最大堆叠数量","最大拥有数量","删除后服务器保留天数","珍品找回消耗","描述","售卖商店类型","售卖NPCID","道具使用方法","道具类名","道具类名1","赠送类型","亲密度","货币类型","从NPC购买价","出售价格系数","对应使用方法答案ID","点击寻路链接及右键使用事件","使用按钮功能类型","使用按钮功能参数1","使用按钮功能参数2","使用按钮功能参数3","淬炼等级","是否已鉴定","耐久度系数","耐久上限","附加属性1值","附加属性2值","附加属性3值","附加属性1id","附加属性2id","附加属性3id","属性值1","属性值2","属性值3","属性值4","属性值5","属性值6","属性名1","属性名2","属性名3","属性名4","属性名5","属性名6","增加躲闪","增加命中","增加内功防御","增加内功伤害","增加速度","增加外功防御","增加外功伤害","增加真气上限","增加最大生命上限","封印抗性","加强封印","特技id","是否生成特殊属性","套装id","附加属性条数","绿色评分","蓝色评分","橙色评分","紫色评分","暗金色评分","特效id","左手路径1","左手路径2","右手路径1","右手路径2","左手挂点1","左手挂点2","右手挂点1","右手挂点2","宝石槽数量","槽1开启等级","槽2开启等级","槽3开启等级","可镶嵌最高等级宝石","可镶嵌宝石类型1","可镶嵌宝石类型2","可镶嵌宝石类型3","可镶嵌宝石类型4","可镶嵌宝石类型5","宝石1","宝石2","宝石3","宝石4","宝石5","宝石6","宝石7","宝石8","宝石9","宝石10","装备基础属性ID","附加属性随机库ID","附加属性出现几率","附加属性双加随机库ID","附加属性单加随机库ID","附加属性三加随机库ID","附加属性四加随机库ID","特效随机库ID","特效随机库1ID","特技随机库ID","装备普通修理失败几率","装备修理材料ID","装备修理材料消耗数量","装备修理材料ID1","装备修理材料消耗数量1","装备修理材料ID2","装备修理材料消耗数量2","装备修理材料ID3","装备修理材料消耗数量3","装备修理材料ID4","装备修理材料消耗数量4","装备修理材料ID5","装备修理材料消耗数量5","装备修理材料ID6","装备修理材料消耗数量6","装备修理材料ID7","装备修理材料消耗数量7","装备修理材料ID8","装备修理材料消耗数量8","装备修理材料ID9","装备修理材料消耗数量9","装备修理材料ID10","装备修理材料消耗数量10","装备特殊修理材料ID","装备特殊修理材料消耗数量","装备普通修理消耗金钱","普通修理消耗金钱类型","装备特殊修理消耗金钱","特殊修理消耗金钱类型","获取途径1","获取途径2","获取途径3","获取途径4","获取途径5","获取途径6","获取途径7","获取途径8","获取途径9","珍品评分","是否自动分解","分解获得银币","分解额外获得物品1","分解额外获得物品2","分解额外获得物品3","分解额外获得物品4","分解额外获得物品5","是否自动播放特效","是否有分解按钮","摆摊冻结时间","是否稀有","寻路特殊处理","装备重铸需求道具","装备重铸需求数量","装备重铸需求货币","装备点化需求道具id","装备点化需求道具数量","装备点化需求金钱数量","装备附魔需求道具","装备附魔需求数量","装备附魔需求货币","装备熔炼需求道具","装备熔炼需求道具数量","装备熔炼需求金币数量","进阶后道具ID","进阶需求道具ID","进阶需求道具数量","进阶需求金币","是否可以一键分解","特殊用途1","特殊用途2","特殊用途3","特殊用途4","特殊用途5","双加属性值限制ID"
"5110116","1800","0","110级匕首","110级绿装匕首（福利专用）","FF06cc11","2","1","1","1512","307","","件","110","110","2002","","","0","13","false","0","0","0","","","","false","0","false","true","TRUE","false","0","0","1","0","1","0","0","0","曾经有位勇士杀死了恶魔之后，切下了他的角，制成了这把武器。","3","161506","使用方法：点击装备按钮","","","3","1","3","500","250","0","0","","","","","0","1","720","720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","3da_weapon_changjian01_s","3da_weapon_changjian01_b","","","CS_Rhand","CS_Rhand","2","30","60","","13","2","4","7","8","","","","","","","","","","","","","","3333","11;11","26","41;56","","","","","50","","","331111","1","","","","","","","","","","","","","","","","","","","40013","1","20100","1","20100","1","","","","","","","","","","99999","0","10000","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5110117","3080","0","110级爪","110级绿装爪（福利专用）","FF06cc11","2","1","1","1552","107","","件","110","110","2002","","","0","11;12","false","0","0","0","","","","false","0","false","true","TRUE","false","0","0","1","0","1","0","0","0","水晶制成的帽子，坚硬，很难被摧毁。","3","161506","使用方法：点击装备按钮","","","3","1","3","500","250","0","0","","","","","0","1","720","720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","3da_weapon_changjian01_s","3da_weapon_changjian01_b","","","CS_Rhand","CS_Rhand","2","30","60","","13","2","4","7","8","","","","","","","","","","","","","","3333","11;11","26","41;56","","","","","50","","","331111","1","","","","","","","","","","","","","","","","","","","40013","1","20100","1","20100","1","","","","","","","","","","99999","0","10000","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5110118","2824","0","110级魔棒","110级绿装魔棒（福利专用）","FF06cc11","2","1","1","1543","507","","件","110","110","2002","","","0","15;16","false","0","0","0","","","","false","0","false","true","TRUE","false","0","0","1","0","1","0","0","0","玉女佩戴的头环，彰显个性。","3","161506","使用方法：点击装备按钮","","","3","1","3","500","250","0","0","","","","","0","1","720","720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","3da_weapon_changjian01_s","3da_weapon_changjian01_b","","","CS_Rhand","CS_Rhand","2","30","60","","13","2","4","7","8","","","","","","","","","","","","","","3333","11;11","26","41;56","","","","","50","","","331111","1","","","","","","","","","","","","","","","","","","","40013","1","20100","1","20100","1","","","","","","","","","","99999","0","10000","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5110119","4104","0","110级法杖","110级绿装法杖（福利专用）","FF06cc11","2","1","1","1543","601","","件","110","110","2002","","","0","0","false","0","0","0","","","","false","0","false","true","TRUE","false","0","0","1","0","1","0","0","0","名家制造的饰品，具有五彩光泽，增加灵力。","3","161506","使用方法：点击装备按钮","","","3","1","3","500","250","0","0","","","","","0","1","720","720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","3da_weapon_changjian01_s","3da_weapon_changjian01_b","","","CS_Rhand","CS_Rhand","2","30","60","","13","2","4","7","8","","","","","","","","","","","","","","3333","11;11","26","41;56","","","","","50","","","331111","1","","","","","","","","","","","","","","","","","","","40013","1","20100","1","20100","1","","","","","","","","","","99999","0","10000","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5110220","312","3","110级男衣","110级绿装男衣（福利专用）","FF06cc11","2","5","1","1454","1432","","件","110","110","2302","","","1","0","false","0","0","0","","","","false","0","false","true","TRUE","false","0","0","1","0","1","0","0","0","佩戴在腰间的宝物，传说具有神通。","3","161506","使用方法：点击装备按钮","","","3","1","3","500","250","0","0","","","","","0","1","720","720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","2","30","60","","13","1","3","5","7","","","","","","","","","","","","","","3333","11;11","26","41;56","","","","","50","","","331141","1","","","","","","","","","","","","","","","","","","","40013","1","20100","1","20100","1","","","","","","","","","","99999","0","10000","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5110221","568","3","110级女衣","110级绿装女衣（福利专用）","FF06cc11","2","5","1","1443","1436","","件","110","110","2302","","","2","0","false","0","0","0","","","","false","0","false","true","TRUE","false","0","0","1","0","1","0","0","0","名履，穿上九州任你遨游。","3","161506","使用方法：点击装备按钮","","","3","1","3","500","250","0","0","","","","","0","1","720","720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","2","30","60","","13","1","3","5","7","","","","","","","","","","","","","","3333","11;11","26","41;56","","","","","50","","","331141","1","","","","","","","","","","","","","","","","","","","40013","1","20100","1","20100","1","","","","","","","","","","99999","0","10000","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5110322","1640","1","110级男头盔","110级绿装男头盔（福利专用）","FF06cc11","2","5","1","1432","1698","","件","110","110","2102","","","1","0","false","0","0","0","","","","false","0","false","true","TRUE","false","0","0","1","0","1","0","0","0","坚韧无比，精钢粹锋，手弹其锋有如龙吟。","3","161506","使用方法：点击装备按钮","","","3","1","3","500","250","0","0","","","","","0","1","720","720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","2","30","60","","13","2","3","","","","","","","","","","","","","","","","0","","","","","","","","50","","","331141","1","","","","","","","","","","","","","","","","","","","40013","1","20100","1","20100","1","","","","","","","","","","99999","0","10000","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5110323","1384","1","110级女头饰","110级绿装女头饰（福利专用）","FF06cc11","2","5","1","1498","1698","","件","110","110","2102","","","2","0","false","0","0","0","","","","false","0","false","true","TRUE","false","0","0","1","0","1","0","0","0","传说锤劲刚猛，可硬破防御。","3","161506","使用方法：点击装备按钮","","","3","1","3","500","250","0","0","","","","","0","1","720","720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","2","30","60","","13","2","3","","","","","","","","","","","","","","","","0","","","","","","","","50","","","331141","1","","","","","","","","","","","","","","","","","","","40013","1","20100","1","20100","1","","","","","","","","","","99999","0","10000","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5110424","40","2","110级项链","110级绿装项链（福利专用）","FF06cc11","2","5","1","1465","1434","","件","110","110","2202","","","0","0","false","0","0","0","","","","false","0","false","true","TRUE","false","0","0","1","0","1","0","0","0","玲珑连弓，发机如电，一发连五，绝无虚矢。","3","161506","使用方法：点击装备按钮","","","3","1","3","500","250","0","0","","","","","0","1","720","720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","2","30","60","","13","4","5","","","","","","","","","","","","","","","","0","","","","","","","","50","","","331171","1","","","","","","","","","","","","","","","","","","","40013","1","20100","1","20100","1","","","","","","","","","","99999","0","10000","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5110525","72","4","110级腰带","110级绿装腰带（福利专用）","FF06cc11","2","5","1","1476","1435","","件","110","110","2402","","","0","0","false","0","0","0","","","","false","0","false","true","TRUE","false","0","0","1","0","1","0","0","0","精钢打造，可以穿透衣甲，锋利无比。","3","161506","使用方法：点击装备按钮","","","3","1","3","500","250","0","0","","","","","0","1","720","720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","2","30","60","","13","1","6","9","","","","","","","","","","","","","","","0","","","","","","","","50","","","331171","1","","","","","","","","","","","","","","","","","","","40013","1","20100","1","20100","1","","","","","","","","","","99999","0","10000","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5110626","88","5","110级鞋子","110级绿装鞋子（福利专用）","FF06cc11","2","5","1","1487","1429","","件","110","110","2502","","","0","0","false","0","0","0","","","","false","0","false","true","TRUE","false","0","0","1","0","1","0","0","0","通体暗金，间有微光闪烁，形似天辰。","3","161506","使用方法：点击装备按钮","","","3","1","3","500","250","0","0","","","","","0","1","720","720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","2","30","60","","13","6","9","","","","","","","","","","","","","","","","0","","","","","","","","50","","","331171","1","","","","","","","","","","","","","","","","","","","40013","1","20100","1","20100","1","","","","","","","","","","99999","0","10000","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5120114","1288","0","120级剑","120级绿装剑（福利专用）","FF06cc11","2","1","1","1533","407","","件","120","120","2002","","","0","18;19","false","0","0","0","","","","false","0","false","true","TRUE","false","0","0","1","0","1","0","0","0","仗身坚硬，云母石所制，杖头嵌有晶莹蓝宝石。","3","161506","使用方法：点击装备按钮","","","3","1","3","500","250","0","0","","","","","0","1","780","780","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","3da_weapon_changjian01_s","3da_weapon_changjian01_b","","","CS_Rhand","CS_Rhand","2","30","60","","13","2","4","7","8","","","","","","","","","","","","","","3333","12;12","27","42;57","","","","","50","","","40012","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","20100","1","20100","1","","","","","","","","","","99999","0","10000","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5120115","4360","0","120级锤","120级绿装锤（福利专用）","FF06cc11","2","1","1","1522","207","","件","120","120","2002","","","0","17;14","false","0","0","0","","","","false","0","false","true","TRUE","false","0","0","1","0","1","0","0","0","用精钢所制的铠甲，质量优等。","3","161506","使用方法：点击装备按钮","","","3","1","3","500","250","0","0","","","","","0","1","780","780","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","3da_weapon_changjian01_s","3da_weapon_changjian01_b","","","CS_Rhand","CS_Rhand","2","30","60","","13","2","4","7","8","","","","","","","","","","","","","","3333","12;12","27","42;57","","","","","50","","","40012","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","20100","1","20100","1","","","","","","","","","","99999","0","10000","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5120116","1800","0","120级匕首","120级绿装匕首（福利专用）","FF06cc11","2","1","1","1512","307","","件","120","120","2002","","","0","13","false","0","0","0","","","","false","0","false","true","TRUE","false","0","0","1","0","1","0","0","0","曾经有位勇士杀死了恶魔之后，切下了他的角，制成了这把武器。","3","161506","使用方法：点击装备按钮","","","3","1","3","500","250","0","0","","","","","0","1","780","780","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","3da_weapon_changjian01_s","3da_weapon_changjian01_b","","","CS_Rhand","CS_Rhand","2","30","60","","13","2","4","7","8","","","","","","","","","","","","","","3333","12;12","27","42;57","","","","","50","","","40012","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","20100","1","20100","1","","","","","","","","","","99999","0","10000","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5120117","3080","0","120级爪","120级绿装爪（福利专用）","FF06cc11","2","1","1","1552","107","","件","120","120","2002","","","0","11;12","false","0","0","0","","","","false","0","false","true","TRUE","false","0","0","1","0","1","0","0","0","水晶制成的帽子，坚硬，很难被摧毁。","3","161506","使用方法：点击装备按钮","","","3","1","3","500","250","0","0","","","","","0","1","780","780","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","3da_weapon_changjian01_s","3da_weapon_changjian01_b","","","CS_Rhand","CS_Rhand","2","30","60","","13","2","4","7","8","","","","","","","","","","","","","","3333","12;12","27","42;57","","","","","50","","","40012","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","20100","1","20100","1","","","","","","","","","","99999","0","10000","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5120118","2824","0","120级魔棒","120级绿装魔棒（福利专用）","FF06cc11","2","1","1","1543","507","","件","120","120","2002","","","0","15;16","false","0","0","0","","","","false","0","false","true","TRUE","false","0","0","1","0","1","0","0","0","玉女佩戴的头环，彰显个性。","3","161506","使用方法：点击装备按钮","","","3","1","3","500","250","0","0","","","","","0","1","780","780","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","3da_weapon_changjian01_s","3da_weapon_changjian01_b","","","CS_Rhand","CS_Rhand","2","30","60","","13","2","4","7","8","","","","","","","","","","","","","","3333","12;12","27","42;57","","","","","50","","","40012","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","40013","1","20100","1","20100","1","","","","","","","","","","99999","0","10000","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
