"编号","名称","随机名称库","前缀1","前缀2","area1colour","area2colour","大小比例","npctype","小地图显示","npccolour","share","modelID","可否被多人战斗","杂学id","map","编辑器X坐标（策划用）","编辑器Y坐标（策划用）","xPos","yPox","朝向","状态","所在地图层","小地图查询拼音","小地图查询","脚下称谓","头顶特效","脚下称谓策划看","chitchat1","chitchat2","chitchat3","chitchat4","chitchat5","leave","hideable","声音1","声音2","声音3","声音4","是否显示在周围列表","战斗ID","小地图npc颜色","时间","是否点卡服显示"
"250275","天罡5星-龙太子","","","","3","3","1","7","0","ff00ff0d","0","3003007","0","-1","0","","","0","0","","","0","","","","Add5xlanse","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3549","ff003303","0",""
"250276","天罡5星-神天兵","","","","3","3","1","7","0","ff00ff0d","0","3003008","0","-1","0","","","0","0","","","0","","","","Add5xlanse","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3550","ff003303","0",""
"250277","天罡5星-羽灵神","","","","3","3","1","7","0","ff00ff0d","0","3003009","0","-1","0","","","0","0","","","0","","","","Add5xlanse","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3551","ff003303","0",""
"250278","天罡5星-舞天姬","","","","3","3","1","7","0","ff00ff0d","0","3003010","0","-1","0","","","0","0","","","0","","","","Add5xlanse","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3552","ff003303","0",""
"250279","天罡5星-梦玲珑","","","","3","3","1","7","0","ff00ff0d","0","3003011","0","-1","0","","","0","0","","","0","","","","Add5xlanse","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3553","ff003303","0",""
"250280","天罡5星-玄彩娥","","","","3","3","1","7","0","ff00ff0d","0","3003012","0","-1","0","","","0","0","","","0","","","","Add5xlanse","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3554","ff003303","0",""
"250281","天罡5星-杀破狼","","","","3","3","1","7","0","ff00ff0d","0","3003013","0","-1","0","","","0","0","","","0","","","","Add5xlanse","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3555","ff003303","0",""
"250282","天罡5星-虎头怪","","","","3","3","1","7","0","ff00ff0d","0","3003014","0","-1","0","","","0","0","","","0","","","","Add5xlanse","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3556","ff003303","0",""
"250283","天罡5星-巨魔王","","","","3","3","1","7","0","ff00ff0d","0","3003015","0","-1","0","","","0","0","","","0","","","","Add5xlanse","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3557","ff003303","0",""
"250284","天罡5星-骨精灵","","","","3","3","1","7","0","ff00ff0d","0","3003016","0","-1","0","","","0","0","","","0","","","","Add5xlanse","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3558","ff003303","0",""
"250285","天罡5星-狐美人","","","","3","3","1","7","0","ff00ff0d","0","3003017","0","-1","0","","","0","0","","","0","","","","Add5xlanse","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3559","ff003303","0",""
"252286","天罡6星-剑侠客","","","","3","3","1","7","0","ff00ff0d","0","3004001","0","-1","0","","","0","0","","","0","","","","Abb6xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3560","ff003303","0",""
"252287","天罡6星-逍遥生","","","","3","3","1","7","0","ff00ff0d","0","3004002","0","-1","0","","","0","0","","","0","","","","Abb6xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3561","ff003303","0",""
"252288","天罡6星-漠少君","","","","3","3","1","7","0","ff00ff0d","0","3004003","0","-1","0","","","0","0","","","0","","","","Abb6xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3562","ff003303","0",""
"252289","天罡6星-飞燕女","","","","3","3","1","7","0","ff00ff0d","0","3004004","0","-1","0","","","0","0","","","0","","","","Abb6xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3563","ff003303","0",""
"252290","天罡6星-英女侠","","","","3","3","1","7","0","ff00ff0d","0","3004005","0","-1","0","","","0","0","","","0","","","","Abb6xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3564","ff003303","0",""
"252291","天罡6星-巫蛮儿","","","","3","3","1","7","0","ff00ff0d","0","3004006","0","-1","0","","","0","0","","","0","","","","Abb6xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3565","ff003303","0",""
"252292","天罡6星-龙太子","","","","3","3","1","7","0","ff00ff0d","0","3004007","0","-1","0","","","0","0","","","0","","","","Abb6xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3566","ff003303","0",""
"252293","天罡6星-神天兵","","","","3","3","1","7","0","ff00ff0d","0","3004008","0","-1","0","","","0","0","","","0","","","","Abb6xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3567","ff003303","0",""
"252294","天罡6星-羽灵神","","","","3","3","1","7","0","ff00ff0d","0","3004009","0","-1","0","","","0","0","","","0","","","","Abb6xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3568","ff003303","0",""
"252295","天罡6星-舞天姬","","","","3","3","1","7","0","ff00ff0d","0","3004010","0","-1","0","","","0","0","","","0","","","","Abb6xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3569","ff003303","0",""
"252296","天罡6星-梦玲珑","","","","3","3","1","7","0","ff00ff0d","0","3004011","0","-1","0","","","0","0","","","0","","","","Abb6xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3570","ff003303","0",""
"252297","天罡6星-玄彩娥","","","","3","3","1","7","0","ff00ff0d","0","3004012","0","-1","0","","","0","0","","","0","","","","Abb6xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3571","ff003303","0",""
"252298","天罡6星-杀破狼","","","","3","3","1","7","0","ff00ff0d","0","3004013","0","-1","0","","","0","0","","","0","","","","Abb6xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3572","ff003303","0",""
"252299","天罡6星-虎头怪","","","","3","3","1","7","0","ff00ff0d","0","3004014","0","-1","0","","","0","0","","","0","","","","Abb6xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3573","ff003303","0",""
"252300","天罡6星-巨魔王","","","","3","3","1","7","0","ff00ff0d","0","3004015","0","-1","0","","","0","0","","","0","","","","Abb6xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3574","ff003303","0",""
"252301","天罡6星-骨精灵","","","","3","3","1","7","0","ff00ff0d","0","3004016","0","-1","0","","","0","0","","","0","","","","Abb6xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3575","ff003303","0",""
"252302","天罡6星-狐美人","","","","3","3","1","7","0","ff00ff0d","0","3004017","0","-1","0","","","0","0","","","0","","","","Abb6xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3576","ff003303","0",""
"252303","天罡7星-剑侠客","","","","3","3","1","7","0","ff00ff0d","0","3005001","0","-1","0","","","0","0","","","0","","","","Abb7xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3577","ff003303","0",""
"252304","天罡7星-逍遥生","","","","3","3","1","7","0","ff00ff0d","0","3005002","0","-1","0","","","0","0","","","0","","","","Abb7xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3578","ff003303","0",""
"252305","天罡7星-漠少君","","","","3","3","1","7","0","ff00ff0d","0","3005003","0","-1","0","","","0","0","","","0","","","","Abb7xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3579","ff003303","0",""
"252306","天罡7星-飞燕女","","","","3","3","1","7","0","ff00ff0d","0","3005004","0","-1","0","","","0","0","","","0","","","","Abb7xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3580","ff003303","0",""
"252307","天罡7星-英女侠","","","","3","3","1","7","0","ff00ff0d","0","3005005","0","-1","0","","","0","0","","","0","","","","Abb7xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3581","ff003303","0",""
"252308","天罡7星-巫蛮儿","","","","3","3","1","7","0","ff00ff0d","0","3005006","0","-1","0","","","0","0","","","0","","","","Abb7xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3582","ff003303","0",""
"252309","天罡7星-龙太子","","","","3","3","1","7","0","ff00ff0d","0","3005007","0","-1","0","","","0","0","","","0","","","","Abb7xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3583","ff003303","0",""
"252310","天罡7星-神天兵","","","","3","3","1","7","0","ff00ff0d","0","3005008","0","-1","0","","","0","0","","","0","","","","Abb7xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3584","ff003303","0",""
"252311","天罡7星-羽灵神","","","","3","3","1","7","0","ff00ff0d","0","3005009","0","-1","0","","","0","0","","","0","","","","Abb7xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3585","ff003303","0",""
"252312","天罡7星-舞天姬","","","","3","3","1","7","0","ff00ff0d","0","3005010","0","-1","0","","","0","0","","","0","","","","Abb7xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3586","ff003303","0",""
"252313","天罡7星-梦玲珑","","","","3","3","1","7","0","ff00ff0d","0","3005011","0","-1","0","","","0","0","","","0","","","","Abb7xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3587","ff003303","0",""
"252314","天罡7星-玄彩娥","","","","3","3","1","7","0","ff00ff0d","0","3005012","0","-1","0","","","0","0","","","0","","","","Abb7xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3588","ff003303","0",""
"252315","天罡7星-杀破狼","","","","3","3","1","7","0","ff00ff0d","0","3005013","0","-1","0","","","0","0","","","0","","","","Abb7xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3589","ff003303","0",""
"252316","天罡7星-虎头怪","","","","3","3","1","7","0","ff00ff0d","0","3005014","0","-1","0","","","0","0","","","0","","","","Abb7xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3590","ff003303","0",""
"252317","天罡7星-巨魔王","","","","3","3","1","7","0","ff00ff0d","0","3005015","0","-1","0","","","0","0","","","0","","","","Abb7xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3591","ff003303","0",""
"252318","天罡7星-骨精灵","","","","3","3","1","7","0","ff00ff0d","0","3005016","0","-1","0","","","0","0","","","0","","","","Abb7xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3592","ff003303","0",""
"252319","天罡7星-狐美人","","","","3","3","1","7","0","ff00ff0d","0","3005017","0","-1","0","","","0","0","","","0","","","","Abb7xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3593","ff003303","0",""
"252320","天罡8星-剑侠客","","","","3","3","1","7","0","ff00ff0d","0","3005001","0","-1","0","","","0","0","","","0","","","","Abb8xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3594","ff003303","0",""
"252321","天罡8星-逍遥生","","","","3","3","1","7","0","ff00ff0d","0","3005002","0","-1","0","","","0","0","","","0","","","","Abb8xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3595","ff003303","0",""
"252322","天罡8星-漠少君","","","","3","3","1","7","0","ff00ff0d","0","3005003","0","-1","0","","","0","0","","","0","","","","Abb8xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3596","ff003303","0",""
"252323","天罡8星-飞燕女","","","","3","3","1","7","0","ff00ff0d","0","3005004","0","-1","0","","","0","0","","","0","","","","Abb8xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3597","ff003303","0",""
"252324","天罡8星-英女侠","","","","3","3","1","7","0","ff00ff0d","0","3005005","0","-1","0","","","0","0","","","0","","","","Abb8xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3598","ff003303","0",""
"252325","天罡8星-巫蛮儿","","","","3","3","1","7","0","ff00ff0d","0","3005006","0","-1","0","","","0","0","","","0","","","","Abb8xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3599","ff003303","0",""
"252326","天罡8星-龙太子","","","","3","3","1","7","0","ff00ff0d","0","3005007","0","-1","0","","","0","0","","","0","","","","Abb8xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3600","ff003303","0",""
"252327","天罡8星-神天兵","","","","3","3","1","7","0","ff00ff0d","0","3005008","0","-1","0","","","0","0","","","0","","","","Abb8xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3601","ff003303","0",""
"252328","天罡8星-羽灵神","","","","3","3","1","7","0","ff00ff0d","0","3005009","0","-1","0","","","0","0","","","0","","","","Abb8xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3602","ff003303","0",""
"252329","天罡8星-舞天姬","","","","3","3","1","7","0","ff00ff0d","0","3005010","0","-1","0","","","0","0","","","0","","","","Abb8xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3603","ff003303","0",""
"252330","天罡8星-梦玲珑","","","","3","3","1","7","0","ff00ff0d","0","3005011","0","-1","0","","","0","0","","","0","","","","Abb8xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3604","ff003303","0",""
"252331","天罡8星-玄彩娥","","","","3","3","1","7","0","ff00ff0d","0","3005012","0","-1","0","","","0","0","","","0","","","","Abb8xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3605","ff003303","0",""
"252332","天罡8星-杀破狼","","","","3","3","1","7","0","ff00ff0d","0","3005013","0","-1","0","","","0","0","","","0","","","","Abb8xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3606","ff003303","0",""
"252333","天罡8星-虎头怪","","","","3","3","1","7","0","ff00ff0d","0","3005014","0","-1","0","","","0","0","","","0","","","","Abb8xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3607","ff003303","0",""
"252334","天罡8星-巨魔王","","","","3","3","1","7","0","ff00ff0d","0","3005015","0","-1","0","","","0","0","","","0","","","","Abb8xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3608","ff003303","0",""
"252335","天罡8星-骨精灵","","","","3","3","1","7","0","ff00ff0d","0","3005016","0","-1","0","","","0","0","","","0","","","","Abb8xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3609","ff003303","0",""
"252336","天罡8星-狐美人","","","","3","3","1","7","0","ff00ff0d","0","3005017","0","-1","0","","","0","0","","","0","","","","Abb8xzise","月宫","2807","","","","","告辞","0","","180153_04.ogg","","","0","3610","ff003303","0",""
"251100","帮派强盗","","","","0","0","1","7","0","ff00ff0d","0","1100801","0","-1","0","","","0","0","","","0","","","","","帮派强盗","3501","","","","","告辞","0","","","","","0","3452","ff003303","0",""
"251101","帮派强盗","","","","0","0","1","7","0","ff00ff0d","0","1100802","0","-1","0","","","0","0","","","0","","","","","帮派强盗","3501","","","","","告辞","0","","","","","0","3453","ff003303","0",""
"251102","帮派强盗","","","","0","0","1","7","0","ff00ff0d","0","1100803","0","-1","0","","","0","0","","","0","","","","","帮派强盗","3501","","","","","告辞","0","","","","","0","3454","ff003303","0",""
"251103","帮派强盗头领","","","","0","0","1","7","0","ff00ff0d","0","1100804","0","-1","0","","","0","0","","","0","","","","","帮派强盗","3502","","","","","告辞","0","","","","","0","3455","ff003303","0",""
"251104","帮派强盗头领","","","","0","0","1","7","0","ff00ff0d","0","1100805","0","-1","0","","","0","0","","","0","","","","","帮派强盗","3502","","","","","告辞","0","","","","","0","3456","ff003303","0",""
