"Buff编号","Buff名称","Buff简述","classname","限制动作","时间","量","清除方式","保存到硬盘","下线保存时间","策划备注类型","Buff类型","针对类型","是否发给客户端","广播类型","发战斗脚本","效果","一次性BUFF","一次性BUFF效果值","计数","自身覆盖类型","覆盖属性","场景状态ID","战斗内是否显示","Tips描述","Buff显示名","图标id","特效","特殊表现","特效优先级","文字特效","文字特效优先级"
"590609","佛体","佛体","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","佛体","佛体","832","","","0","",""
"590610","铭形","铭形","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","铭形","铭形","832","","","0","",""
"590611","空渡","空渡","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","空渡","空渡","832","","","0","",""
"590612","铭心","铭心","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","铭心","铭心","832","","","0","",""
"590613","兼修","兼修","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","兼修","兼修","832","","","0","",""
"590614","清钟","清钟","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","清钟","清钟","832","","","0","",""
"590615","彻悟","彻悟","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","彻悟","彻悟","832","","","0","",""
"590616","共舟","共舟","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","共舟","共舟","832","","","0","",""
"590617","不息","不息","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","不息","不息","832","","","0","",""
"590618","上善若水","上善若水","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","上善若水","上善若水","832","","","0","",""
"590619","惠泽","惠泽","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","惠泽","惠泽","832","","","0","",""
"590620","佛怒","佛怒","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","佛怒","佛怒","832","","","0","",""
"590621","闭月","闭月","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","闭月","闭月","832","","","0","",""
"590622","铭形","铭形","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","铭形","铭形","832","","","0","",""
"590623","空渡","空渡","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","空渡","空渡","832","","","0","",""
"590624","铭心","铭心","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","铭心","铭心","832","","","0","",""
"590625","兼修","兼修","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","兼修","兼修","832","","","0","",""
"590626","清钟","清钟","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","清钟","清钟","832","","","0","",""
"590627","彻悟","彻悟","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","彻悟","彻悟","832","","","0","",""
"590628","共舟","共舟","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","共舟","共舟","832","","","0","",""
"590629","不息","不息","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","不息","不息","832","","","0","",""
"590630","上善若水","上善若水","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","上善若水","上善若水","832","","","0","",""
"590631","尚实","尚实","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","尚实","尚实","832","","","0","",""
"590632","道远","道远","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","道远","道远","832","","","0","",""
"590633","乐义","乐义","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","乐义","乐义","832","","","0","",""
"590634","春秋钟","春秋钟","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","春秋钟","春秋钟","832","","","0","",""
"590635","务本","务本","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","务本","务本","832","","","0","",""
"590636","弘毅","弘毅","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","弘毅","弘毅","832","","","0","",""
"590637","恕诚","恕诚","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","恕诚","恕诚","832","","","0","",""
"590638","慈悲印","慈悲印","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","慈悲印","慈悲印","832","","","0","",""
"590639","夜明","夜明","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","夜明","夜明","832","","","0","",""
"590640","裁云","裁云","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","裁云","裁云","832","","","0","",""
"590641","月铭","月铭","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","月铭","月铭","832","","","0","",""
"590642","天璇","天璇","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","天璇","天璇","832","","","0","",""
"590643","月魁","月魁","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","月魁","月魁","832","","","0","",""
"590644","玉衡","玉衡","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","玉衡","玉衡","832","","","0","",""
"590645","望舒","望舒","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","望舒","望舒","832","","","0","",""
"590646","天枢","天枢","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","天枢","天枢","832","","","0","",""
"590647","星移","星移","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","星移","星移","832","","","0","",""
"590648","盈缺","盈缺","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","盈缺","盈缺","832","","","0","",""
"590649","月盈","月盈","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","月盈","月盈","832","","","0","",""
"590650","沧海明月","沧海明月","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","沧海明月","沧海明月","832","","","0","",""
"590651","夜明","夜明","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","夜明","夜明","832","","","0","",""
"590652","凝光","凝光","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","凝光","凝光","832","","","0","",""
"590653","踏影","踏影","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","踏影","踏影","832","","","0","",""
"590654","天璇","天璇","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","天璇","天璇","832","","","0","",""
"590655","月魁","月魁","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","月魁","月魁","832","","","0","",""
"590656","玉衡","玉衡","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","玉衡","玉衡","832","","","0","",""
"590657","望舒","望舒","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","望舒","望舒","832","","","0","",""
"590658","天枢","天枢","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","天枢","天枢","832","","","0","",""
"590659","星移","星移","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","星移","星移","832","","","0","",""
"590660","盈缺","盈缺","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","盈缺","盈缺","832","","","0","",""
"590661","月盈","月盈","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","月盈","月盈","832","","","0","",""
"590662","沧海明月","沧海明月","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","沧海明月","沧海明月","832","","","0","",""
"590663","夜明","夜明","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","夜明","夜明","832","","","0","",""
"590664","裁云","裁云","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","裁云","裁云","832","","","0","",""
"590665","月铭","月铭","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","月铭","月铭","832","","","0","",""
"590666","天璇","天璇","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","天璇","天璇","832","","","0","",""
"590667","月魁","月魁","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","月魁","月魁","832","","","0","",""
"590668","玉衡","玉衡","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","玉衡","玉衡","832","","","0","",""
"590669","望舒","望舒","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","望舒","望舒","832","","","0","",""
"590670","玄晖","玄晖","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","玄晖","玄晖","832","","","0","",""
"590671","皓光","皓光","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","皓光","皓光","832","","","0","",""
"590672","霜华","霜华","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","霜华","霜华","832","","","0","",""
"590673","月眉","月眉","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","月眉","月眉","832","","","0","",""
"590674","敛月清辉","敛月清辉","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","敛月清辉","敛月清辉","832","","","0","",""
"590675","夜明","夜明","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","夜明","夜明","832","","","0","",""
"590676","凝光","凝光","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","凝光","凝光","832","","","0","",""
"590677","踏影","踏影","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","踏影","踏影","832","","","0","",""
"590678","天璇","天璇","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","天璇","天璇","832","","","0","",""
"590679","月魁","月魁","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","月魁","月魁","832","","","0","",""
"590680","玉衡","玉衡","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","玉衡","玉衡","832","","","0","",""
"590681","望舒","望舒","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","望舒","望舒","832","","","0","",""
"590682","玄晖","玄晖","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","玄晖","玄晖","832","","","0","",""
"590683","皓光","皓光","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","皓光","皓光","832","","","0","",""
"590684","霜华","霜华","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","霜华","霜华","832","","","0","",""
"590685","月眉","月眉","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","月眉","月眉","832","","","0","",""
"590686","敛月清辉","敛月清辉","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","敛月清辉","敛月清辉","832","","","0","",""
"590687","逐月","逐月","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","逐月","逐月","832","","","0","",""
"590688","金轮","金轮","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","金轮","金轮","832","","","0","",""
"590689","夕照","夕照","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","夕照","夕照","832","","","0","",""
"590690","凌波曲","凌波曲","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","凌波曲","凌波曲","832","","","0","",""
"590691","舞阳","舞阳","fire.pb.buff.continual.ConstantlyBuff","","-1","-1","-1","FALSE","0","其他","310","","1","","TRUE","","","","-1","0","","","1","舞阳","舞阳","832","","","0","",""
