"编号","类型","显示名","道具名颜色","颜色品质","造型编号","单位","等级","需求等级","排序ID","可否摧毁","可否摆摊上架","点卡服可否摆摊上架","道具生效时间","道具过期时间","使用后持续时间（s）","默认有效时间","可否卖店","是否绑定","是否拾取绑定","是否下线消失","战斗内使用对象","战斗内使用者对象","战斗外使用对象","使用后是否消耗","最大堆叠数量","最大拥有数量","删除后服务器保留天数","珍品找回消耗","描述","功能说明","售卖商店类型","售卖NPCID","道具使用方法","道具类名","道具类名1","使用按钮功能类型","使用按钮功能参数1","使用按钮功能参数2","使用按钮功能参数3","加锁时能否消耗","需求锻造等级","需求裁缝等级","需求炼金等级","临时类型","获取途径1","获取途径2","获取途径3","获取途径4","获取途径5","获取途径6","获取途径7","获取途径8","获取途径9","是否珍品","是否稀有","摆摊冻结时间","寻路特殊处理","特殊用途1","特殊用途2","特殊用途3","特殊用途4","特殊用途5","是否可回收","回收道具ID","回收道具数量","可否分解","分解成道具","分解数量"
"920015","4694","器灵•望舒","ff6ddcf6","5","1281","个","0","1","7507","true","1","1","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","<T t=""器灵属性"" c=""FFFFFF00"" f=""simhei-11""></T><B></B><T t=""  物理防御 +6%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t="""" c=""FF00FF00"" f=""simhei-11""></T><T t=""  法术防御 +6%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t=""  速度 +6%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><B></B><T t=""器灵宝珠："" c=""FFFFFF00"" f=""simhei-11""></T><T t=""来自天工阁的墨家巨匠们倾尽心血制作而出的宝珠。"" c=""FFFFF6DF"" f=""simhei-11""></T>","器灵镶嵌","","","点击物品使用","器灵","","3","80","","","","","","","","2","7","","","","","","","","1","1","7","","物理防御 +6%","法术防御 +6%","速度 +6%","","","0","0","0","0","0","0"
"920016","4694","器灵•汀兰","ff6ddcf6","5","1281","个","0","1","7507","true","1","1","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","<T t=""器灵属性"" c=""FFFFFF00"" f=""simhei-11""></T><B></B><T t=""  物理伤害 +7%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t="""" c=""FF00FF00"" f=""simhei-11""></T><T t=""  法术伤害 +7%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t=""  气血 +10%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><B></B><T t=""器灵宝珠："" c=""FFFFFF00"" f=""simhei-11""></T><T t=""来自天工阁的墨家巨匠们倾尽心血制作而出的宝珠。"" c=""FFFFF7DF"" f=""simhei-11""></T>","器灵镶嵌","","","点击物品使用","器灵","","3","80","","","","","","","","2","7","","","","","","","","1","1","7","","物理伤害 +7%","法术伤害 +7%","气血 +10%","","","0","0","0","0","0","0"
"920017","4694","器灵•星眠","ff6ddcf6","5","1281","个","0","1","7507","true","1","1","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","<T t=""器灵属性"" c=""FFFFFF00"" f=""simhei-11""></T><B></B><T t=""  物理伤害 +7%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t="""" c=""FF00FF00"" f=""simhei-11""></T><T t=""  法术伤害 +7%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t=""  速度 +7%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><B></B><T t=""器灵宝珠："" c=""FFFFFF00"" f=""simhei-11""></T><T t=""来自天工阁的墨家巨匠们倾尽心血制作而出的宝珠。"" c=""FFFFF7DF"" f=""simhei-11""></T>","器灵镶嵌","","","点击物品使用","器灵","","3","80","","","","","","","","2","7","","","","","","","","1","1","7","","物理伤害 +7%","法术伤害 +7%","速度 +7%","","","0","0","0","0","0","0"
"920018","4694","器灵•雾屿","ff6ddcf6","5","1281","个","0","1","7507","true","1","1","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","<T t=""器灵属性"" c=""FFFFFF00"" f=""simhei-11""></T><B></B><T t=""  物理防御 +7%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t="""" c=""FF00FF00"" f=""simhei-11""></T><T t=""  法术防御 +7%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t=""  气血 +10%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><B></B><T t=""器灵宝珠："" c=""FFFFFF00"" f=""simhei-11""></T><T t=""来自天工阁的墨家巨匠们倾尽心血制作而出的宝珠。"" c=""FFFFF7DF"" f=""simhei-11""></T>","器灵镶嵌","","","点击物品使用","器灵","","3","80","","","","","","","","2","7","","","","","","","","1","1","7","","物理防御 +7%","法术防御 +7%","气血 +10%","","","0","0","0","0","0","0"
"920019","4694","器灵•云舒","ff6ddcf6","5","1281","个","0","1","7507","true","1","1","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","<T t=""器灵属性"" c=""FFFFFF00"" f=""simhei-11""></T><B></B><T t=""  物理防御 +7%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t="""" c=""FF00FF00"" f=""simhei-11""></T><T t=""  法术防御 +7%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t=""  速度 +7%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><B></B><T t=""器灵宝珠："" c=""FFFFFF00"" f=""simhei-11""></T><T t=""来自天工阁的墨家巨匠们倾尽心血制作而出的宝珠。"" c=""FFFFF7DF"" f=""simhei-11""></T>","器灵镶嵌","","","点击物品使用","器灵","","3","80","","","","","","","","2","7","","","","","","","","1","1","7","","物理防御 +7%","法术防御 +7%","速度 +7%","","","0","0","0","0","0","0"
"920020","4694","器灵•月徊","ff6ddcf6","5","1281","个","0","1","7507","true","1","1","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","<T t=""器灵属性"" c=""FFFFFF00"" f=""simhei-11""></T><B></B><T t=""  物理伤害 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t="""" c=""FF00FF00"" f=""simhei-11""></T><T t=""  法术伤害 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t=""  气血 +11%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><B></B><T t=""器灵宝珠："" c=""FFFFFF00"" f=""simhei-11""></T><T t=""来自天工阁的墨家巨匠们倾尽心血制作而出的宝珠。"" c=""FFFFF8DF"" f=""simhei-11""></T>","器灵镶嵌","","","点击物品使用","器灵","","3","80","","","","","","","","2","7","","","","","","","","1","1","7","","物理伤害 +8%","法术伤害 +8%","气血 +11%","","","0","0","0","0","0","0"
"920021","4694","器灵•风软","ff6ddcf6","5","1281","个","0","1","7507","true","1","1","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","<T t=""器灵属性"" c=""FFFFFF00"" f=""simhei-11""></T><B></B><T t=""  物理伤害 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t="""" c=""FF00FF00"" f=""simhei-11""></T><T t=""  法术伤害 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t=""  速度 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><B></B><T t=""器灵宝珠："" c=""FFFFFF00"" f=""simhei-11""></T><T t=""来自天工阁的墨家巨匠们倾尽心血制作而出的宝珠。"" c=""FFFFF8DF"" f=""simhei-11""></T>","器灵镶嵌","","","点击物品使用","器灵","","3","80","","","","","","","","2","7","","","","","","","","1","1","7","","物理伤害 +8%","法术伤害 +8%","速度 +8%","","","0","0","0","0","0","0"
"920022","4694","器灵•雪笺","ff6ddcf6","5","1281","个","0","1","7507","true","1","1","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","<T t=""器灵属性"" c=""FFFFFF00"" f=""simhei-11""></T><B></B><T t=""  物理防御 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t="""" c=""FF00FF00"" f=""simhei-11""></T><T t=""  法术防御 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t=""  气血 +11%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><B></B><T t=""器灵宝珠："" c=""FFFFFF00"" f=""simhei-11""></T><T t=""来自天工阁的墨家巨匠们倾尽心血制作而出的宝珠。"" c=""FFFFF8DF"" f=""simhei-11""></T>","器灵镶嵌","","","点击物品使用","器灵","","3","80","","","","","","","","2","7","","","","","","","","1","1","7","","物理防御 +8%","法术防御 +8%","气血 +11%","","","0","0","0","0","0","0"
"920023","4694","器灵•晚晴","ff6ddcf6","5","1281","个","0","1","7507","true","1","1","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","<T t=""器灵属性"" c=""FFFFFF00"" f=""simhei-11""></T><B></B><T t=""  物理防御 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t="""" c=""FF00FF00"" f=""simhei-11""></T><T t=""  法术防御 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t=""  速度 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><B></B><T t=""器灵宝珠："" c=""FFFFFF00"" f=""simhei-11""></T><T t=""来自天工阁的墨家巨匠们倾尽心血制作而出的宝珠。"" c=""FFFFF8DF"" f=""simhei-11""></T>","器灵镶嵌","","","点击物品使用","器灵","","3","80","","","","","","","","2","7","","","","","","","","1","1","7","","物理防御 +8%","法术防御 +8%","速度 +8%","","","0","0","0","0","0","0"
"920024","4694","器灵•疏影","ff6ddcf6","5","1281","个","0","1","7507","true","1","1","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","<T t=""器灵属性"" c=""FFFFFF00"" f=""simhei-11""></T><B></B><T t=""  物理伤害 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t="""" c=""FF00FF00"" f=""simhei-11""></T><T t=""  法术伤害 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t=""  气血 +12%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><B></B><T t=""器灵宝珠："" c=""FFFFFF00"" f=""simhei-11""></T><T t=""来自天工阁的墨家巨匠们倾尽心血制作而出的宝珠。"" c=""FFFFF8DF"" f=""simhei-11""></T>","器灵镶嵌","","","点击物品使用","器灵","","3","80","","","","","","","","2","7","","","","","","","","1","1","7","","物理伤害 +9%","法术伤害 +9%","气血 +12%","","","0","0","0","0","0","0"
"920025","4694","器灵•清欢","ff6ddcf6","5","1281","个","0","1","7507","true","1","1","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","<T t=""器灵属性"" c=""FFFFFF00"" f=""simhei-11""></T><B></B><T t=""  物理伤害 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t="""" c=""FF00FF00"" f=""simhei-11""></T><T t=""  法术伤害 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t=""  速度 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><B></B><T t=""器灵宝珠："" c=""FFFFFF00"" f=""simhei-11""></T><T t=""来自天工阁的墨家巨匠们倾尽心血制作而出的宝珠。"" c=""FFFFF8DF"" f=""simhei-11""></T>","器灵镶嵌","","","点击物品使用","器灵","","3","80","","","","","","","","2","7","","","","","","","","1","1","7","","物理伤害 +9%","法术伤害 +9%","速度 +9%","","","0","0","0","0","0","0"
"920026","4694","器灵•枕星","ff6ddcf6","5","1281","个","0","1","7507","true","1","1","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","<T t=""器灵属性"" c=""FFFFFF00"" f=""simhei-11""></T><B></B><T t=""  物理防御 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t="""" c=""FF00FF00"" f=""simhei-11""></T><T t=""  法术防御 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t=""  气血 +12%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><B></B><T t=""器灵宝珠："" c=""FFFFFF00"" f=""simhei-11""></T><T t=""来自天工阁的墨家巨匠们倾尽心血制作而出的宝珠。"" c=""FFFFF8DF"" f=""simhei-11""></T>","器灵镶嵌","","","点击物品使用","器灵","","3","80","","","","","","","","2","7","","","","","","","","1","1","7","","物理防御 +9%","法术防御 +9%","气血 +12%","","","0","0","0","0","0","0"
"920027","4694","器灵•漱月","ff6ddcf6","5","1281","个","0","1","7507","true","1","1","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","<T t=""器灵属性"" c=""FFFFFF00"" f=""simhei-11""></T><B></B><T t=""  物理防御 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t="""" c=""FF00FF00"" f=""simhei-11""></T><T t=""  法术防御 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t=""  速度 +8%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><B></B><T t=""器灵宝珠："" c=""FFFFFF00"" f=""simhei-11""></T><T t=""来自天工阁的墨家巨匠们倾尽心血制作而出的宝珠。"" c=""FFFFF8DF"" f=""simhei-11""></T>","器灵镶嵌","","","点击物品使用","器灵","","3","80","","","","","","","","2","7","","","","","","","","1","1","7","","物理防御 +9%","法术防御 +9%","速度 +9%","","","0","0","0","0","0","0"
"920028","4694","器灵•栖鹤","ff6ddcf6","5","1281","个","0","1","7507","true","1","1","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","<T t=""器灵属性"" c=""FFFFFF00"" f=""simhei-11""></T><B></B><T t=""  物理伤害 +10%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t="""" c=""FF00FF00"" f=""simhei-11""></T><T t=""  法术伤害 +10%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t=""  气血 +13%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><B></B><T t=""器灵宝珠："" c=""FFFFFF00"" f=""simhei-11""></T><T t=""来自天工阁的墨家巨匠们倾尽心血制作而出的宝珠。"" c=""FFFFF10DF"" f=""simhei-11""></T>","器灵镶嵌","","","点击物品使用","器灵","","3","80","","","","","","","","2","7","","","","","","","","1","1","7","","物理伤害 +10%","法术伤害 +10%","气血 +13%","","","0","0","0","0","0","0"
"920029","4694","器灵•听澜","ff6ddcf6","5","1281","个","0","1","7507","true","1","1","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","<T t=""器灵属性"" c=""FFFFFF00"" f=""simhei-11""></T><B></B><T t=""  物理伤害 +10%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t="""" c=""FF00FF00"" f=""simhei-11""></T><T t=""  法术伤害 +10%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t=""  速度 +10%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><B></B><T t=""器灵宝珠："" c=""FFFFFF00"" f=""simhei-11""></T><T t=""来自天工阁的墨家巨匠们倾尽心血制作而出的宝珠。"" c=""FFFFF10DF"" f=""simhei-11""></T>","器灵镶嵌","","","点击物品使用","器灵","","3","80","","","","","","","","2","7","","","","","","","","1","1","7","","物理伤害 +10%","法术伤害 +10%","速度 +10%","","","0","0","0","0","0","0"
"920030","4694","器灵•酌光","ff6ddcf6","5","1281","个","0","1","7507","true","1","1","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","<T t=""器灵属性"" c=""FFFFFF00"" f=""simhei-11""></T><B></B><T t=""  物理防御 +10%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t="""" c=""FF00FF00"" f=""simhei-11""></T><T t=""  法术防御 +10%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t=""  气血 +13%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><B></B><T t=""器灵宝珠："" c=""FFFFFF00"" f=""simhei-11""></T><T t=""来自天工阁的墨家巨匠们倾尽心血制作而出的宝珠。"" c=""FFFFF10DF"" f=""simhei-11""></T>","器灵镶嵌","","","点击物品使用","器灵","","3","80","","","","","","","","2","7","","","","","","","","1","1","7","","物理防御 +10%","法术防御 +10%","气血 +13%","","","0","0","0","0","0","0"
"920031","4694","器灵•心境","ff6ddcf6","5","1281","个","0","1","7507","true","1","1","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","<T t=""器灵属性"" c=""FFFFFF00"" f=""simhei-11""></T><B></B><T t=""  物理防御 +10%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t="""" c=""FF00FF00"" f=""simhei-11""></T><T t=""  法术防御 +10%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><T t=""  速度 +10%"" c=""FF00FF00"" f=""simhei-11""></T><B></B><B></B><T t=""器灵宝珠："" c=""FFFFFF00"" f=""simhei-11""></T><T t=""来自天工阁的墨家巨匠们倾尽心血制作而出的宝珠。"" c=""FFFFF10DF"" f=""simhei-11""></T>","器灵镶嵌","","","点击物品使用","器灵","","3","80","","","","","","","","2","7","","","","","","","","1","1","7","","物理防御 +10%","法术防御 +10%","速度 +10%","","","0","0","0","0","0","0"
"921000","4262","3%器灵随机礼包","ff6ddcf6","4","1740","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","打开可以随机获得：3%器灵。","打开获得随机器灵","","","","礼包","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","0","0","0","0","0","0"
"921001","4262","4%器灵随机礼包","ff6ddcf6","4","1740","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","打开可以随机获得：4%器灵。","打开获得随机器灵","","","","礼包","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","0","0","0","0","0","0"
"921002","4262","5%器灵随机礼包","ff6ddcf6","4","1740","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","打开可以随机获得：5%器灵。","打开获得随机器灵","","","","礼包","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","0","0","0","0","0","0"
"921003","4262","6%器灵随机礼包","ff6ddcf6","4","1740","个","0","1","7100","true","0","0","0","0","0","0","0","false","false","false","0","0","1","1","99","0","0","5000000","打开可以随机获得：6%器灵。","打开获得随机器灵","","","","礼包","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","0","0","0","0","0","0"
"921004","2470","器灵碎片","ff6ddcf6","5","1279","个","0","1","7502","true","1","1","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","用于器灵合成","器灵材料","","","","材料","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0"
"921005","2470","器灵之魂","ff6ddcf6","5","1844","个","0","1","7502","true","1","1","0","0","0","0","0","false","false","false","0","0","1","1","999","0","0","5000000","用于器灵合成","器灵材料","","","","材料","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0"
