"id","改变形象","触发隐藏剧情","改变战场地图","改变场景时的渐变特效","有无客户端动作","播放战场特效","播放音乐","动作类型","技能ID","调用伙伴几号槽里技能","技能等级系数","技能等级常数","逃跑几率","召唤","召唤数量","","","","目标","场景AI是否指定主角","策划备注","说话信息","说话信息是否显示到聊天框","语音资源名","语音信息是否显示到聊天框","语音信息时长","提示框信息"
"63001","0","","0","1","true","","0","2","220001","","1","0","","","","","","","","0","横扫千军","","","","","",""
"63002","0","","0","1","true","","0","2","110003","","1","0","","","","","","","","0","对敌方进行横扫千军-杀气决状态","","","","","",""
"63003","0","","0","1","true","","0","2","110005","","1","0","","","","","","","","0","对敌方进行横扫千军-杀气决状态","","","","","",""
"64000","0","","0","1","true","","0","2","420030","","1","0","","","","","","","","0","使用罗汉金钟","","","","","",""
"64001","0","","0","1","true","","0","2","209217","","1","0","","","","","","","","0","金刚护法","","","","","",""
"64002","0","","0","1","true","","0","2","220102","","1","0","","","","","","","94014","0","使用我佛慈悲","","","","","",""
"64003","0","","0","1","true","","0","2","420015","","1","0","","","","","","","","0","我方被封4个单位-使用晶清决","","","","","",""
"64004","0","","0","1","true","","0","2","420020","","1","0","","","","","","","","0","敌方超过3个物理职业-使用河东狮吼","<T t=""物理这么多...."" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""136""></E>","","","","",""
"64005","0","","0","1","true","","0","2","420030","","1","0","","","","","","","","0","敌方超过3个物理职业-使用罗汉金钟","<T t=""法系门派超过3个了阿喂~"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""173""></E>","","","","",""
"64006","0","","0","1","true","","0","2","420024","","1","0","","","","","","","","0","碎甲术","","","","","",""
"64007","0","","0","1","true","","0","2","220101","","1","0","","","","","","","","0","推气过功","","","","","",""
"65000","0","","0","1","true","","0","2","120007","","1","0","","","","","","","94005","0","幻音古钟","","","","","",""
"65001","0","","0","1","true","","0","2","120001","","1","0","","","","","","","","0","五雷咒","","","","","",""
"65002","0","","0","1","true","","0","2","120005","","1","0","","","","","","","99062","0","失心符","","","","","",""
"65003","0","","0","1","true","","0","2","209226","","1","0","","","","","","","99062","0","定身符","","","","","",""
"66000","0","","0","1","true","","0","2","150007","","1","0","","","","","","","","0","魔浪滔天","","","","","",""
"66001","0","","0","1","true","","0","2","150002","","1","0","","","","","","","94037","0","龙腾-对低血量","","","","","",""
"66002","0","","0","1","true","","0","2","150002","","1","0","","","","","","","","0","龙腾","","","","","",""
"66003","0","","0","1","true","","0","2","150005","","1","0","","","","","","","94041","0","清心","","","","","",""
"67000","0","","0","1","true","","0","2","162007","","1","0","","","","","","","","0","广寒清辉","","","","","",""
"67001","0","","0","1","true","","0","2","162002","","1","0","","","","","","","99066","0","碎玉击","","","","","",""
"67002","0","","0","1","true","","0","2","162003","","1","0","","","","","","","99067","0","月刃-对低血量","","","","","",""
"67003","0","","0","1","true","","0","2","162003","","1","0","","","","","","","","0","月刃","","","","","",""
"67100","0","","0","1","true","","0","2","160007","","1","0","","","","","","","","0","沐日慈悲","","","","","",""
"67101","0","","0","1","true","","0","2","209213","","1","0","","","","","","","","0","灵动九天-10个单位","","","","","",""
"67102","0","","0","1","true","","0","2","160003","","1","0","","","","","","","94014","0","杨柳甘露","","","","","",""
"67103","0","","0","1","true","","0","2","220108","","1","0","","","","","","","","0","四海升平","","","","","",""
"67104","0","","0","1","true","","0","2","220105","","1","0","","","","","","","99068","0","自在心法-进阶版","","","","","",""
"67105","0","","0","1","true","","0","2","220106","","1","0","","","","","","","94015","0","普渡众生-4个单位","","","","","",""
"67200","0","","0","1","true","","0","2","191007","","1","0","","","","","","","","0","鹰击长空","","","","","",""
"67201","0","","0","1","true","","0","2","191002","","1","0","","","","","","","","0","狮搏","","","","","",""
"67202","0","","0","1","true","","0","2","191005","","1","0","","","","","","","","0","连环击","","","","","",""
"67300","0","","0","1","true","","0","2","220107","","1","0","","","","","","","94014","0","地府-还阳术","","","","","",""
"67301","0","","0","1","true","","0","2","209209","","1","0","","","","","","","","0","地府-六道轮回","","","","","",""
"67302","0","","0","1","true","","0","2","209224","","1","0","","","","","","","","0","地府-幽冥鬼眼","","","","","",""
"67303","0","","0","1","true","","0","2","420017","","1","0","","","","","","","99070","0","对狮驼上野兽之力","","","","","",""
"67304","0","","0","1","true","","0","2","420014","","1","0","","","","","","","","0","玉清诀","","","","","",""
"67305","0","","0","1","true","","0","2","420030","","1","0","","","","","","","","0","罗汉金钟","","","","","",""
"67400","0","","0","1","true","","0","2","161002","","1","0","","","","","","","94037","0","三昧真火-对低血量","","","","","",""
"67401","0","","0","1","true","","0","2","161002","","1","0","","","","","","","","0","三昧真火","","","","","",""
"70001","0","","0","1","true","","0","12","","","","","","{29526@1000}$11,{29527@1000}$12,{29528@1000}$13","","","","","95002","0","召唤媛媛-","","","","","",""
"70002","0","","0","1","true","","0","","","","","","","","","","","","","0","媛媛第一回合说话","<T t=""蜃蛇，你到处散播魔气，今天你在劫难逃了！"" c=""FFFFF2DF"" f=""simhei-12""></T>","","","","",""
"70003","0","","0","1","true","","0","2","209227","","1","0","","","","","","","","0","媛媛第二回合放技能","<T t=""哼！师弟给我狠狠的打，它们放不了技能！"" c=""FFFFF2DF"" f=""simhei-12""></T>","","","","",""
"70004","0","","0","1","true","","0","","","","","","","","","","","","","0","媛媛第三回合说话","<T t=""嘻嘻~不强怎么做你师姐呢~"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""149""></E>","","","","",""
"70005","0","","0","1","true","","0","","","","","","","","","","","","95002","1","主角第三回合喊话","<T t=""卧槽，媛媛师姐你这么强的嘛。"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""124""></E>","","","","",""
"70006","0","","0","1","true","","0","2","420018","","1","0","","","","","","","","0","蜃蛇第一回合释放技能","<T t=""真是无知！"" c=""FFFFF2DF"" f=""simhei-12""></T>","","","","",""
"70007","0","","0","1","true","","0","","","","","","","","","","","","","0","蜃蛇第四回合说话","<T t=""就算你杀了我又如何！我还是能靠着魔气重生！"" c=""FFFFF2DF"" f=""simhei-12""></T>","","","","",""
"70008","0","","0","1","true","","0","2","220107","","1","0","","","","","","","94014","0","地府-还阳术","","","","","",""
"70009","0","","0","1","true","","0","","","","","","","","","","","","","0","劫镖强盗喊话","<T t=""打劫！"" c=""FFFFF2DF"" f=""simhei-12""></T>","","","","",""
"70010","0","","0","1","true","","0","","","","","","","","","","","","","0","贪吃鬼夜叉","<T t=""不就偷吃了几块糖醋排骨嘛~"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""191""></E>","","","","",""
"70011","0","","0","1","true","","0","","","","","","","","","","","","","0","龙女恶鬼","<T t=""这些长安人捉鬼太狠了呀！"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""152""></E>","","","","",""
"70012","0","","0","1","true","","0","","","","","","","","","","","","","0","马面恶鬼","<T t=""我不要回地府..."" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""207""></E>","","","","",""
"70013","0","","0","1","true","","0","","","","","","","","","","","","","0","牛头恶鬼","<T t=""我才溜出来两天而已，我不要回去！"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""152""></E>","","","","",""
"70014","0","","0","1","true","","0","","","","","","","","","","","","","0","花妖恶鬼","<T t=""被长安人发现了"" c=""FFFFF2DF"" f=""simhei-12""></T><E e=""108""></E>","","","","",""
"80000","0","","0","1","true","","0","","","","","","","","","","","","","0","一江风喊话-40级秘境","<T t=""夫战，谋略也。运筹帷幄，伺机而动，乃必胜之道。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80001","0","","0","1","true","","0","","","","","","","","","","","","","0","鬼国公主喊话-40级秘境","<T t=""只要没有魂飞魄散，我都能复活！"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80002","0","","0","1","true","","0","","","","","","","","","","","","","0","定山神喊话-40级秘境","<T t=""我站中间，我最强！"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80003","0","","0","1","true","","0","","","","","","","","","","","","","0","桃小妖-40级秘境","<T t=""门派不同，速度也有所不同！"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80004","0","","0","1","true","","0","2","209220","","1","0","","","","","","","","0","五雷咒","<T t=""封印，速度最快"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80005","0","","0","1","true","","0","2","209206","","1","0","","","","","","","99062","0","失心符","<T t=""封印，速度最快"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80006","0","","0","1","true","","0","2","209217","","1","0","","","","","","","","0","金刚护法","<T t=""治疗，速度次之"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80007","0","","0","1","true","","0","2","209216","","1","0","","","","","","","","0","推气过功","<T t=""治疗，速度次之"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80008","0","","0","1","true","","0","2","220102","","1","0","","","","","","","94014","0","使用我佛慈悲","<T t=""治疗，速度次之"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80009","0","","0","1","true","","0","2","209205","","1","0","","","","","","","","0","横扫千军","<T t=""物理，速度中下"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80010","0","","0","1","true","","0","2","209204","","1","0","","","","","","","","0","破釜","<T t=""物理，速度中下"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80011","0","","0","1","true","","0","2","209210","","1","0","","","","","","","","0","龙卷雨击","<T t=""法术，速度最慢"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80012","0","","0","1","true","","0","2","209211","","1","0","","","","","","","94037","0","龙腾-对低血量","<T t=""法术，速度最慢"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80013","0","","0","1","true","","0","2","209211","","1","0","","","","","","","","0","龙腾","<T t=""法术，速度最慢"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80014","0","","0","1","true","","0","","","","","","","","","","","","","0","掌灯人-40级秘境","<T t=""封印法术，你不得造次！"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80015","0","","0","1","true","","0","2","209220","","1","0","","","","","","","","0","掌灯人-五雷咒","","","","","",""
"80016","0","","0","1","true","","0","2","209206","","1","0","","","","","","","99062","0","掌灯人-失心符","","","","","",""
"80017","0","","0","1","true","","0","","","","","","","","","","","","","0","灯芯儿-40级秘境","<T t=""死亡禁锢，永无复活之日！"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80018","0","","0","1","true","","0","2","140007","","1","0","","","","","","","","0","魂锁判官","","","","","",""
"80019","0","","0","1","true","","0","","","","","","","","","","","","","0","百目鬼王-40级秘境","<T t=""隐忍一时，厚积薄发。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80020","0","","0","1","true","","0","2","140004","","1","0","","","","","","","99069","0","地府-修罗隐身","<T t=""我隐身，你打不到我。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80021","0","","0","1","true","","0","","","","","","","","","","","","","0","伏虎将军-40级秘境","<T t=""我大唐技艺的精妙之处，你可看仔细。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80022","0","","0","1","true","","0","2","209205","","1","0","","","","","","","99073","0","横扫千军","","","","","",""
"80023","0","","0","1","true","","0","2","209204","","1","0","","","","","","","","0","破釜","","","","","",""
"80024","0","","0","1","true","","0","","","","","","","","","","","","","0","灵台道人-40级秘境","<T t=""方寸心法需静心领悟，戒骄戒躁。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80025","0","","0","1","true","","0","2","209220","","1","0","","","","","","","","0","五雷咒","","","","","",""
"80026","0","","0","1","true","","0","2","209206","","1","0","","","","","","","99062","0","失心符","","","","","",""
"80027","0","","0","1","true","","0","2","150003","","1","0","","","","","","","99069","0","龙宫-逆鳞","<T t=""龙宫法术，博大精深。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80028","0","","0","1","true","","0","2","209211","","1","0","","","","","","","94037","0","龙腾-对低血量","","","","","",""
"80029","0","","0","1","true","","0","","","","","","","","","","","","","0","观音大士-40级秘境","<T t=""普陀讲求一颗慈悲之心，不知你可懂的？"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80030","0","","0","1","true","","0","","","","","","","","","","","","","0","地藏王-40级秘境","<T t=""地府之境三界平等，轮回之道众生皆可参悟。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80031","0","","0","1","true","","0","2","140004","","1","0","","","","","","","99069","0","地府-修罗隐身","","","","","",""
"80032","0","","0","1","true","","0","2","420018","","1","0","","","","","","","","0","大大王-40级秘境-魔兽之印释放","<T t=""我狮驼岭，群妖无数，你可要小心了。"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80033","0","","0","1","true","","0","2","161003","","1","0","","","","","","","99069","0","魔王-魔王降临+喊话","<T t=""魔王法术能驾驭风火之术，你天资如何，我一试便知！"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80034","0","","0","1","true","","0","2","209215","","1","0","","","","","","","94037","0","三昧真火-对低血量","","","","","",""
"80035","0","","0","1","true","","0","2","209215","","1","0","","","","","","","","0","三昧真火","","","","","",""
"80036","0","","0","1","true","","0","2","420030","","1","0","","","","","","","99069","0","化生-使用罗汉+喊话","<T t=""化生佛门，悬壶济世，你可悟了？"" c=""FFFFF2DF"" f=""simhei-11""></T>","","","","",""
"80037","0","","0","1","true","","0","2","209217","","1","0","","","","","","","","0","金刚护法","","","","","",""
"80038","0","","0","1","true","","0","2","209216","","1","0","","","","","","","","0","推气过功","","","","","",""
