编号,名称,策划备注（战斗ID用途）,称谓,造型id,随机造型id,显示血量,显示大血条,显示等级,战斗单位类型,怪物类型,特殊类型,职业,类型,大小比例,area1colour,area2colour,是否倒地,对应宠物,颜色几率id,是否绑定,等级模式,NPC等级,怪物匹配最小等级,怪物匹配最大等级,能否捕捉,能否捕捉2,捕捉几率,逃跑几率,免疫状态id,控制几率修正,被控制几率修正,最大生命队伍中最大攻击力系数,进战斗默认连击点,怒气上限,进战斗默认怒气,命中系数,命中常数,最大生命系数,最大魔法系数,物攻系数,物防系数,法攻系数,法防系数,速度系数,治疗强度系数,控制命中系数,控制抗性系数,最大生命常数,最大魔法常数,物攻常数,物防常数,法攻常数,法防常数,速度常数,治疗强度常数,控制命中常数,控制抗性常数,物理暴击系数,物理抗暴系数,物理暴伤系数,法术暴击系数,法术抗暴系数,法术暴伤系数,治疗暴击系数,治疗暴击量系数,物理穿透系数,物理抵抗系数,法术穿透系数,法术抵抗系数,治疗加深系数,被治疗加深系数,控制加成系数,控制免疫系数,物理暴击常数,物理抗暴常数,物理暴伤常数,法术暴击常数,法术抗暴常数,法术暴伤常数,治疗暴击常数,治疗暴击量常数,物理穿透常数,物理抵抗常数,法术穿透常数,法术抵抗常数,治疗加深常数,被治疗加深常数,控制加成常数,控制免疫常数,额外属性1ID,额外属性1数值,额外属性2ID,额外属性2数值,额外属性3ID,额外属性3数值,额外属性4ID,额外属性4数值,额外属性5ID,额外属性5数值,额外属性6ID,额外属性6数值,额外属性7ID,额外属性7数值,额外属性8ID,额外属性8数值,额外属性9ID,额外属性9数值,额外属性10ID,额外属性10数值,反击几率,反击伤害系数,AI编号,技能1编号,技能1出现几率,技能1施放几率,技能1系数,技能1常数,技能2编号,技能2出现几率,技能2施放几率,技能2系数,技能2常数,技能3编号,技能3出现几率,技能3施放几率,技能3系数,技能3常数,技能4编号,技能4出现几率,技能4施放几率,技能4系数,技能4常数,技能5编号,技能5出现几率,技能5施放几率,技能5系数,技能5常数,技能6编号,技能6出现几率,技能6施放几率,技能6系数,技能6常数,技能7编号,技能7出现几率,技能7施放几率,技能7系数,技能7常数,是否远程,种族,当前生命队伍中最大攻击力系数,当前生命系数,当前生命常数,当前魔法系数,当前魔法常数
27642,伙伴木妖,8640,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,507.416662547343,0.230835144930864,5.71391474923778,0.718621180118863,5.25820375696728,0.0701093834262304,0.0407510791164964,46.7395889508203,0.525820375696728,0.361063324645087,8439.00805852918,199.753318278568,292.122430942627,2.92122430942627,233.697944754101,2.33697944754101,1.75273458565576,5.84244861885254,48.6091725088531,176.441948289347,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,162001,1000,1000,1,0.0,162002,1000,1000,1,0.0,207128,1000,1000,1,0.0,110005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27643,芭蕉木妖,8640,,1011101,,1,,0,5,2,,,4,1,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,512.490829172816,0.233143496380172,5.77105389673016,0.725807391920051,5.31078579453696,0.0708104772604927,0.0411585899076614,47.2069848403285,0.531078579453695,0.364673957891538,8523.39813911447,201.750851461354,295.043655252053,2.95043655252053,236.034924201642,2.36034924201642,1.77026193151232,5.90087310504106,49.0952642339417,178.20636777224,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,110001,1000,1000,1,0.0,110003,1000,1000,1,0.0,207129,1000,1000,1,0.0,110005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27644,荆棘丛,8664,,1011101,,1,,0,5,4,,,4,1.35,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,517.615737464544,0.235474931343974,5.82876443569746,0.733065465839252,5.36389365248233,0.0715185820330976,0.041570175806738,47.6790546887318,0.536389365248232,0.368320697470453,8608.63212050561,203.768359975967,297.994091804573,2.97994091804574,238.395273443659,2.38395273443659,1.78796455082744,5.95988183609147,49.5862168762811,179.988431449962,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,9.99,,,,,,,,,,,,,,,,,0,0,,110001,1000,1000,1,0.0,110003,1000,1000,1,0.0,207130,1000,1000,1,0.0,140004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27645,大力荆棘,8664,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,522.79189483919,0.237829680657414,5.88705208005444,0.740396120497644,5.41753258900715,0.0722337678534286,0.0419858775648054,48.1558452356191,0.541753258900715,0.372003904445158,8694.71844171067,205.806043575727,300.974032722619,3.00974032722619,240.779226178095,2.40779226178096,1.80584419633572,6.01948065445239,50.0820790450439,181.788315764462,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,150001,1000,1000,1,0.0,150002,1000,1000,1,0.0,207131,1000,1000,1,0.0,140004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27646,大法荆棘,8664,,1011101,,1,,0,5,2,,,4,1,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,528.019813787581,0.240207977463988,5.94592260085498,0.747800081702621,5.47170791489722,0.0729561055319629,0.0424057363404534,48.6374036879753,0.547170791489722,0.375723943489609,8781.66562612777,207.864104011484,303.983773049845,3.03983773049846,243.187018439876,2.43187018439876,1.82390263829907,6.07967546099691,50.5828998354943,183.606198922107,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,162001,1000,1000,1,0.0,162002,1000,1000,1,0.0,207132,1000,1000,1,0.0,162005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27647,拘灵妖怪,8665,,1011101,,1,,0,5,4,,,4,1.35,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,533.300011925457,0.242610057238628,6.00538182686353,0.755278082519647,5.52642499404619,0.0736856665872825,0.042829793703858,49.123777724855,0.552642499404619,0.379481182924505,8869.48228238905,209.942745051599,307.023610780344,3.07023610780344,245.618888624275,2.45618888624275,1.84214166468206,6.14047221560688,51.0887288338493,185.442260911328,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,9.99,,,,,,,,,,,,,,,,,0,0,,110001,1000,1000,1,0.0,110003,1000,1000,1,0.0,207133,1000,1000,1,0.0,150004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27648,魔族勇士,8665,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,538.633012044712,0.244894858883088,6.06193804068995,0.762830863344844,5.57847058959198,0.0743796078612263,0.0432331470693378,49.5864052408175,0.557847058959198,0.383054980485316,8958.17710521294,212.042172502115,310.093846888147,3.10093846888147,248.075077510518,2.48075077510518,1.86056308132888,6.20187693776295,51.5996161221878,187.296683520441,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,110001,1000,1000,1,0.0,110003,1000,1000,1,0.0,207134,1000,1000,1,0.0,163005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27649,人族勇士,8665,,1011101,,1,,0,5,2,,,4,1,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,544.019342165159,0.247238183015951,6.11994287495824,0.770459171978292,5.63184927143397,0.0750913236191195,0.0436468318536132,50.0608824127463,0.563184927143397,0.386720316638466,9047.75887626507,214.162594227136,313.194785357029,3.13194785357029,250.555828285623,2.50555828285623,1.87916871214217,6.26389570714058,52.1156122834096,189.169650355645,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,150001,1000,1000,1,0.0,150002,1000,1000,1,0.0,207135,1000,1000,1,0.0,160004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27650,喽喽,8665,,1011101,,1,,0,5,2,,,4,1,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,549.459535586811,0.249581507148814,6.17794770922654,0.778163763698075,5.68522795327596,0.0758030393770127,0.0440605166378887,50.5353595846751,0.568522795327596,0.390385652791615,9138.23646502772,216.304220169408,316.326733210599,3.16326733210599,253.061386568479,2.53061386568479,1.8979603992636,6.32653466421198,52.6367684062437,191.061346859202,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,162001,1000,1000,1,0.0,162002,1000,1000,1,0.0,207136,1000,1000,1,0.0,161005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27651,囚神妖怪,8666,,1011101,,1,,0,5,4,,,4,1.35,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,554.954130942679,0.251924831281678,6.23595254349484,0.785945401335056,5.73860663511795,0.0765147551349059,0.0444742014221641,51.0098367566039,0.573860663511795,0.394050988944765,9229.618829678,218.467262371102,319.490000542705,3.19490000542705,255.592000434164,2.55592000434164,1.91694000325623,6.3898000108541,53.1631360903062,192.971960327794,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,9.99,,,,,,,,,,,,,,,,,0,0,,110001,1000,1000,1,0.0,110003,1000,1000,1,0.0,207137,1000,1000,1,0.0,140004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27652,妖怪兵士,8666,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,560.503672252106,0.254268155414541,6.29395737776313,0.793804855348406,5.79198531695994,0.0772264708927991,0.0448878862064395,51.4843139285327,0.579198531695994,0.397716325097915,9321.91501797478,220.651934994813,322.684900548132,3.22684900548132,258.147920438505,2.58147920438506,1.93610940328879,6.45369801096265,53.6947674512092,194.901679931072,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,110001,1000,1000,1,0.0,110003,1000,1000,1,0.0,207102,1000,1000,1,0.0,191005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27653,妖怪守卫,8666,,1011101,,1,,0,5,2,,,4,1,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,565.299630917984,0.256611479547405,6.35196221203143,0.80174290390189,5.84536399880193,0.0779381866506923,0.0453015709907149,51.9587911004615,0.584536399880193,0.401381661251065,9401.67813341236,222.539946817339,325.445959077711,3.25445959077711,260.356767262168,2.60356767262169,1.95267575446626,6.50891918155421,54.1542075905311,196.569359282937,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,150001,1000,1000,1,0.0,150002,1000,1000,1,0.0,207103,1000,1000,1,0.0,110005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27654,缚仙妖怪,8667,,1011101,,1,,0,5,4,,,4,1.35,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,570.581659034548,0.258954803680268,6.40996704629973,0.809760332940909,5.89874268064392,0.0786499024085855,0.0457152557749904,52.4332682723903,0.589874268064392,0.405046997404215,9489.52522463181,224.619308260117,328.486850336527,3.28486850336527,262.789480269221,2.62789480269222,1.97092110201916,6.56973700673055,54.6602118959982,198.406057603262,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,9.99,,,,,,,,,,,,,,,,,0,0,,150001,1000,1000,1,0.0,150002,1000,1000,1,0.0,207103,1000,1000,1,0.0,110005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27655,乌鸡国王,8668,,1011101,,1,,0,5,4,,,4,1.35,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,575.863687151112,0.261298127813131,6.46797188056802,0.817857936270318,5.95212136248591,0.0793616181664787,0.0461289405592658,52.9077454443191,0.595212136248591,0.408712333557365,9577.37231585125,226.698669702896,331.527741595344,3.31527741595344,265.222193276275,2.65222193276275,1.98916644957206,6.63055483190688,55.1662162014652,200.242755923588,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,9.99,,,,,,,,,,,,,,,,,0,0,,162001,1000,1000,1,0.0,162002,1000,1000,1,0.0,207128,1000,1000,1,0.0,110005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27656,鬼崇小妖,8668,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,581.145715267676,0.263641451945995,6.52597671483632,0.826036515633021,6.0055000443279,0.0800733339243719,0.0465426253435412,53.3822226162479,0.60055000443279,0.412377669710515,9665.2194070707,228.778031145675,334.56863285416,3.3456863285416,267.654906283328,2.67654906283328,2.00741179712496,6.69137265708321,55.6722205069323,202.079454243913,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,110001,1000,1000,1,0.0,110003,1000,1000,1,0.0,207129,1000,1000,1,0.0,110005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27657,护卫,8668,,1011101,,1,,0,5,2,,,4,1,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,586.427743384241,0.265984776078858,6.58398154910462,0.834296880789352,6.05887872616989,0.0807850496822651,0.0469563101278167,53.8566997881767,0.605887872616989,0.416043005863665,9753.06649829015,230.857392588454,337.609524112977,3.37609524112977,270.087619290381,2.70087619290382,2.02565714467786,6.75219048225954,56.1782248123994,203.916152564238,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,110001,1000,1000,1,0.0,110003,1000,1000,1,0.0,207130,1000,1000,1,0.0,140004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27658,囚神妖怪,8668,,1011101,,1,,0,5,2,,,4,1,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,591.709771500805,0.268328100211721,6.64198638337291,0.842639849597245,6.11225740801188,0.0814967654401583,0.0473699949120921,54.3311769601055,0.611225740801188,0.419708342016815,9840.91358950959,232.936754031232,340.650415371793,3.40650415371793,272.520332297434,2.72520332297435,2.04390249223076,6.81300830743587,56.6842291178664,205.752850884563,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,150001,1000,1000,1,0.0,150002,1000,1000,1,0.0,207131,1000,1000,1,0.0,140004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27659,拘灵妖怪,8668,,1011101,,1,,0,5,2,,,4,1,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,1831.56334085274,0.270671424344585,6.69999121764121,0.851066248093218,6.16563608985387,0.0822084811980515,0.0477836796963675,54.8056541320343,0.616563608985387,0.423373678169965,30461.3130273796,255.827219524084,374.125796320645,3.74125796320644,299.300637056537,2.99300637056545,2.24475477792416,7.48251592641403,62.2545325077671,225.971980977703,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,162001,1000,1000,1,0.0,162002,1000,1000,1,0.0,207132,1000,1000,1,0.0,162005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27660,缚仙妖怪,8668,,1011101,,1,,0,5,2,,,4,1,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,1849.87897426126,0.273014748477448,6.75799605190951,0.85957691057415,6.21901477169586,0.0829201969559447,0.0481973644806429,55.2801313039631,0.621901477169586,0.427039014323115,30765.9261576534,269.912270063908,394.723998338523,3.94723998338522,315.779198670839,3.15779198670847,2.36834399003143,7.89447996677157,65.6820733235418,238.413294996501,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,110001,1000,1000,1,0.0,110003,1000,1000,1,0.0,207133,1000,1000,1,0.0,150004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27661,桃木虫,8669,,1011101,,1,,0,5,4,,,4,1.35,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,1868.37776400388,0.275358072610311,6.8160008861778,0.868172679679891,6.27239345353785,0.0836319127138379,0.0486110492649184,55.7546084758919,0.627239345353785,0.430704350476265,31073.58541923,283.997320603733,415.322200356401,4.15322200356401,332.257760285141,3.32257760285149,2.49193320213869,8.30644400712911,69.1096141393164,250.854609015298,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,9.99,,,,,,,,,,,,,,,,,0,0,,110001,1000,1000,1,0.0,110003,1000,1000,1,0.0,207134,1000,1000,1,0.0,163005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27662,桃木虫喽啰,8669,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,1887.06154164392,0.277701396743175,6.8740057204461,0.87685440647669,6.32577213537984,0.084343628471731,0.0490247340491938,56.2290856478207,0.632577213537984,0.434369686629415,31384.3212734223,298.082371143557,435.92040237428,4.35920402374279,348.736321899443,3.48736321899451,2.61552241424595,8.71840804748665,72.5371549550911,263.295923034096,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,150001,1000,1000,1,0.0,150002,1000,1000,1,0.0,207135,1000,1000,1,0.0,160004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27663,泼猴,8670,,1011101,,1,,0,5,4,,,4,1.35,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,1905.93215706035,0.280044720876038,6.9320105547144,0.885622950541457,6.37915081722183,0.0850553442296243,0.0494384188334692,56.7035628197495,0.637915081722184,0.438035022782565,31698.1644861565,312.167421683382,456.518604392158,4.56518604392157,365.214883513745,3.65214883513753,2.73911162635321,9.13037208784419,75.9646957708658,275.737237052894,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,9.99,,,,,,,,,,,,,,,,,0,0,,162001,1000,1000,1,0.0,162002,1000,1000,1,0.0,207136,1000,1000,1,0.0,161005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27664,猴虱,8670,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,1924.99147863096,0.282388045008901,6.99001538898269,0.894479180046872,6.43252949906382,0.0857670599875174,0.0498521036177447,57.1780399916783,0.643252949906383,0.441700358935715,32015.146131018,326.252472223206,477.116806410036,4.77116806410036,381.693445128047,3.81693445128055,2.86270083846048,9.54233612820173,79.3922365866404,288.178551071692,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,110001,1000,1000,1,0.0,110003,1000,1000,1,0.0,207137,1000,1000,1,0.0,140004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27665,翼虎将军,8671,,1011101,,1,,0,5,4,,,4,1.35,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,1944.24139341727,0.284731369141765,7.04802022325099,0.903423971847341,6.48590818090581,0.0864787757454107,0.0502657884020201,57.6525171636071,0.648590818090582,0.445365695088865,32335.2975923282,340.337522763031,497.715008427915,4.97715008427914,398.172006742349,3.98172006742357,2.98629005056774,9.95430016855926,82.8197774024151,300.619865090489,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,9.99,,,,,,,,,,,,,,,,,0,0,,110001,1000,1000,1,0.0,110003,1000,1000,1,0.0,207102,1000,1000,1,0.0,191005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27666,虎军师,8671,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,1963.68380735144,0.287074693274628,7.10602505751928,0.912458211565814,6.5392868627478,0.0871904915033039,0.0506794731862955,58.1269943355359,0.653928686274781,0.449031031242015,32658.6505682515,354.422573302855,518.313210445793,5.18313210445792,414.650568356652,4.14650568356659,3.109879262675,10.3662642089168,86.2473182181897,313.061179109287,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,150001,1000,1000,1,0.0,150002,1000,1000,1,0.0,207103,1000,1000,1,0.0,110005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27667,虎蛇将军,8672,,1011101,,1,,0,5,4,,,4,1.35,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,1983.32064542496,0.289418017407492,7.16402989178758,0.921582793681472,6.59266554458979,0.087902207261197,0.0510931579705709,58.6014715074647,0.65926655445898,0.452696367395165,32985.237073934,368.50762384268,538.911412463671,5.3891141246367,431.129129970954,4.31129129970961,3.23346847478226,10.7782282492743,89.6748590339644,325.502493128084,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,9.99,,,,,,,,,,,,,,,,,0,0,,150001,1000,1000,1,0.0,150002,1000,1000,1,0.0,207103,1000,1000,1,0.0,110005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27668,蛇精兵,8672,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,2003.1538518792,0.291761341540355,7.22203472605588,0.930798621618287,6.64604422643178,0.0886139230190903,0.0515068427548464,59.0759486793935,0.664604422643179,0.456361703548315,33315.0894446734,382.592674382504,559.509614481549,5.59509614481549,447.607691585256,4.47607691585263,3.35705768688953,11.1901922896319,93.1023998497391,337.943807146882,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,191001,1000,1000,1,0.0,207130,1000,1000,1,0.0,207109,1000,1000,1,0.0,140004,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27669,巡山小妖,8673,,1011101,,1,,0,5,4,,,4,1.35,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,2023.185390398,0.294104665673218,7.28003956032417,0.94010660783447,6.69942290827377,0.0893256387769834,0.0519205275391218,59.5504258513223,0.669942290827378,0.460027039701465,33648.2403391201,396.677724922329,580.107816499428,5.80107816499427,464.086253199558,4.64086253199565,3.48064689899679,11.6021563299894,96.5299406655137,350.38512116568,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,9.99,,,,,,,,,,,,,,,,,0,0,,420031,1000,1000,1,0.0,207131,1000,1000,1,0.0,207110,1000,1000,1,0.0,110005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
27670,巡山小妖,8673,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,20,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,2043.41724430198,0.296447989806082,7.33804439459247,0.949507673912814,6.75280159011576,0.0900373545348767,0.0523342123233972,60.0249030232511,0.675280159011577,0.463692375854615,33984.7227425113,410.762775462154,600.706018517306,6.00706018517305,480.56481481386,4.80564814813866,3.60423611110405,12.014120370347,99.9574814812884,362.826435184478,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,160001,1000,1000,1,0.0,207127,1000,1000,1,0.0,207111,1000,1000,1,0.0,110005,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,0,0,0,0,0,0
